,defteam,play_type,air_yards,yards_after_catch,interception,complete_pass,yards_allowed,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name
321,SEA,pass,1,1,0,1,2,00-0039732,B.Nix,00-0039424,D.Vele
322,SEA,pass,-1,2,0,1,1,00-0039732,B.Nix,00-0038794,J.McLaughlin
323,DEN,pass,-6,14,0,1,8,00-0030565,G.Smith,00-0038134,K.Walker
324,DEN,pass,14,,0,0,0,00-0030565,G.Smith,00-0035644,N.Fant
325,DEN,pass,-2,,0,0,0,00-0030565,G.Smith,00-0038134,K.Walker
326,SEA,pass,4,0,0,1,4,00-0039732,B.Nix,00-0039424,D.Vele
327,SEA,pass,7,,0,0,0,00-0039732,B.Nix,00-0034348,C.Sutton
328,DEN,pass,15,1,0,1,16,00-0030565,G.Smith,00-0032211,T.Lockett
329,DEN,pass,11,0,0,1,11,00-0030565,G.Smith,00-0035640,D.Metcalf
330,DEN,pass,9,2,0,1,11,00-0030565,G.Smith,00-0032211,T.Lockett
331,DEN,pass,20,10,0,1,30,00-0030565,G.Smith,00-0039165,Z.Charbonnet
332,SEA,pass,4,0,0,1,4,00-0039732,B.Nix,00-0039424,D.Vele
333,SEA,pass,4,1,0,1,5,00-0039732,B.Nix,00-0037252,G.Dulcich
334,DEN,pass,9,0,0,1,9,00-0030565,G.Smith,00-0032211,T.Lockett
335,DEN,pass,3,3,0,1,6,00-0030565,G.Smith,00-0035640,D.Metcalf
336,DEN,pass,-5,4,0,1,-1,00-0030565,G.Smith,00-0039165,Z.Charbonnet
337,SEA,pass,4,2,0,1,6,00-0039732,B.Nix,00-0039424,D.Vele
338,SEA,pass,3,4,0,1,7,00-0039732,B.Nix,00-0039424,D.Vele
339,SEA,pass,17,,0,0,0,00-0039732,B.Nix,00-0034348,C.Sutton
340,SEA,pass,3,4,0,1,7,00-0039732,B.Nix,00-0037252,G.Dulcich
341,SEA,pass,6,1,0,1,7,00-0039732,B.Nix,00-0033943,J.Reynolds
342,SEA,pass,22,,0,0,0,00-0039732,B.Nix,00-0034348,C.Sutton
343,SEA,pass,15,,1,0,0,00-0039732,B.Nix,00-0034348,C.Sutton
344,DEN,pass,-6,,0,0,0,00-0030565,G.Smith,00-0039165,Z.Charbonnet
345,SEA,pass,8,,0,0,0,00-0039732,B.Nix,00-0033943,J.Reynolds
346,SEA,pass,6,1,0,1,7,00-0039732,B.Nix,00-0034348,C.Sutton
347,SEA,pass,5,0,0,1,5,00-0039732,B.Nix,00-0033943,J.Reynolds
348,SEA,pass,5,0,0,1,5,00-0039732,B.Nix,00-0033943,J.Reynolds
349,SEA,pass,8,2,0,1,10,00-0039732,B.Nix,00-0034348,C.Sutton
350,DEN,pass,3,6,0,1,9,00-0030565,G.Smith,00-0032211,T.Lockett
351,PHI,pass,4,1,0,1,5,00-0036264,J.Love,00-0038124,C.Watson
352,PHI,pass,12,7,0,1,19,00-0036264,J.Love,00-0037816,R.Doubs
353,PHI,pass,38,,0,0,0,00-0036264,J.Love,00-0038124,C.Watson
354,GB,pass,17,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
355,GB,pass,31,,1,0,0,00-0036389,J.Hurts,00-0036912,D.Smith
356,PHI,pass,,,0,0,0,00-0036264,J.Love,,
357,PHI,pass,8,,0,0,0,00-0036264,J.Love,00-0038393,D.Wicks
358,PHI,pass,-5,14,0,1,9,00-0036264,J.Love,00-0035700,J.Jacobs
359,GB,pass,-3,4,0,1,1,00-0036389,J.Hurts,00-0034351,D.Goedert
360,PHI,pass,-4,13,0,1,9,00-0036264,J.Love,00-0039146,J.Reed
361,PHI,pass,7,3,0,1,10,00-0036264,J.Love,00-0037816,R.Doubs
362,PHI,pass,1,7,0,1,8,00-0036264,J.Love,00-0038996,T.Kraft
363,PHI,pass,5,,0,0,0,00-0036264,J.Love,,
364,PHI,pass,5,,0,0,0,00-0036264,J.Love,00-0038124,C.Watson
365,GB,pass,3,1,0,1,4,00-0036389,J.Hurts,00-0034351,D.Goedert
366,GB,pass,6,2,0,1,8,00-0036389,J.Hurts,00-0035676,A.Brown
367,GB,pass,3,5,0,1,8,00-0036389,J.Hurts,00-0036912,D.Smith
368,GB,pass,-2,11,0,1,9,00-0036389,J.Hurts,00-0036912,D.Smith
369,GB,pass,4,,0,0,0,00-0036389,J.Hurts,,
370,GB,pass,18,0,0,1,18,00-0036389,J.Hurts,00-0034844,S.Barkley
371,PHI,pass,20,,0,0,0,00-0036264,J.Love,00-0038393,D.Wicks
372,GB,pass,18,,0,0,0,00-0036389,J.Hurts,,
373,GB,pass,4,16,0,1,20,00-0036389,J.Hurts,00-0035676,A.Brown
374,GB,pass,13,12,0,1,25,00-0036389,J.Hurts,00-0036912,D.Smith
375,GB,pass,2,3,0,1,5,00-0036389,J.Hurts,00-0034844,S.Barkley
376,PHI,pass,-2,,0,0,0,00-0036264,J.Love,00-0035700,J.Jacobs
377,PHI,pass,20,,0,0,0,00-0036264,J.Love,00-0039144,L.Musgrave
378,PHI,pass,31,39,0,1,70,00-0036264,J.Love,00-0039146,J.Reed
379,GB,pass,15,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
380,GB,pass,12,1,0,1,13,00-0036389,J.Hurts,00-0035676,A.Brown
381,GB,pass,7,,0,0,0,00-0036389,J.Hurts,,
382,GB,pass,2,19,0,1,21,00-0036389,J.Hurts,00-0034351,D.Goedert
383,GB,pass,31,,0,0,0,00-0036389,J.Hurts,00-0039236,J.Wilson
384,GB,pass,7,0,0,1,7,00-0036389,J.Hurts,00-0036912,D.Smith
385,GB,pass,-4,14,0,1,10,00-0036389,J.Hurts,00-0036919,K.Gainwell
386,GB,pass,,,0,0,0,00-0036389,J.Hurts,,
387,GB,pass,-2,7,0,1,5,00-0036389,J.Hurts,00-0034351,D.Goedert
388,GB,pass,25,42,0,1,67,00-0036389,J.Hurts,00-0035676,A.Brown
389,PHI,pass,20,,0,0,0,00-0036264,J.Love,,
390,PHI,pass,6,23,0,1,29,00-0036264,J.Love,00-0038996,T.Kraft
391,PHI,pass,4,,0,0,0,00-0036264,J.Love,00-0038996,T.Kraft
392,PHI,pass,2,0,0,1,2,00-0036264,J.Love,00-0038124,C.Watson
393,GB,pass,-4,,0,0,0,00-0036389,J.Hurts,00-0034351,D.Goedert
394,GB,pass,,,0,0,0,00-0036389,J.Hurts,,
395,PHI,pass,11,1,0,1,12,00-0036264,J.Love,00-0037816,R.Doubs
396,PHI,pass,18,,0,0,0,00-0036264,J.Love,00-0039146,J.Reed
397,PHI,pass,14,,0,0,0,00-0036264,J.Love,00-0037816,R.Doubs
398,PHI,pass,-3,,0,0,0,00-0036264,J.Love,00-0038797,Em.Wilson
399,GB,pass,-7,,0,0,0,00-0036389,J.Hurts,,
400,PHI,pass,13,,1,0,0,00-0036264,J.Love,00-0039144,L.Musgrave
401,GB,pass,5,3,0,1,8,00-0036389,J.Hurts,00-0036912,D.Smith
402,PHI,pass,6,3,0,1,9,00-0036264,J.Love,00-0037816,R.Doubs
403,PHI,pass,11,,0,0,0,00-0036264,J.Love,00-0038393,D.Wicks
404,PHI,pass,-4,15,0,1,11,00-0036264,J.Love,00-0035700,J.Jacobs
405,PHI,pass,-6,6,0,1,0,00-0036264,J.Love,00-0038797,Em.Wilson
406,PHI,pass,3,,0,0,0,00-0036264,J.Love,00-0039146,J.Reed
407,GB,pass,-4,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
408,GB,pass,5,6,0,1,11,00-0036389,J.Hurts,00-0037086,G.Calcaterra
409,GB,pass,7,4,0,1,11,00-0036389,J.Hurts,00-0035676,A.Brown
410,GB,pass,0,,0,0,0,00-0036389,J.Hurts,00-0037741,J.Dotson
411,GB,pass,14,,1,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
412,PHI,pass,4,2,0,1,6,00-0036264,J.Love,00-0038124,C.Watson
413,PHI,pass,23,3,0,1,26,00-0036264,J.Love,00-0039146,J.Reed
414,PHI,pass,1,1,0,1,2,00-0036264,J.Love,00-0038797,Em.Wilson
415,PHI,pass,8,,0,0,0,00-0036264,J.Love,,
416,PHI,pass,8,,0,0,0,00-0036264,J.Love,00-0037816,R.Doubs
417,GB,pass,8,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
418,GB,pass,2,14,0,1,16,00-0036389,J.Hurts,00-0036912,D.Smith
419,GB,pass,5,6,0,1,11,00-0036389,J.Hurts,00-0036912,D.Smith
420,PHI,pass,33,0,0,1,33,00-0036264,J.Love,00-0039146,J.Reed
421,PHI,pass,2,,0,0,0,00-0038128,M.Willis,00-0037816,R.Doubs
422,PHI,pass,,,0,0,0,00-0038128,M.Willis,,
423,HOU,pass,13,0,0,1,13,00-0039164,A.Richardson,00-0036252,M.Pittman
424,HOU,pass,-1,7,0,1,6,00-0039164,A.Richardson,00-0036252,M.Pittman
425,HOU,pass,7,,0,0,0,00-0039164,A.Richardson,00-0039890,A.Mitchell
426,IND,pass,5,,0,0,0,00-0039163,C.Stroud,00-0038977,T.Dell
427,IND,pass,1,2,0,1,3,00-0039163,C.Stroud,00-0036556,B.Jordan
428,IND,pass,,,0,0,0,00-0039163,C.Stroud,,
429,IND,pass,-2,9,0,1,7,00-0039163,C.Stroud,00-0033897,J.Mixon
430,IND,pass,4,6,0,1,10,00-0039163,C.Stroud,00-0031588,S.Diggs
431,HOU,pass,58,2,0,1,60,00-0039164,A.Richardson,00-0037664,A.Pierce
432,IND,pass,1,3,0,1,4,00-0039163,C.Stroud,00-0034383,D.Schultz
433,IND,pass,16,7,0,1,23,00-0039163,C.Stroud,00-0038977,T.Dell
434,IND,pass,2,0,0,1,2,00-0039163,C.Stroud,00-0031588,S.Diggs
435,IND,pass,,,0,0,0,00-0039163,C.Stroud,,
436,HOU,pass,4,0,0,1,4,00-0039164,A.Richardson,00-0036252,M.Pittman
437,HOU,pass,14,,0,0,0,00-0039164,A.Richardson,00-0036252,M.Pittman
438,HOU,pass,,,0,0,0,00-0039164,A.Richardson,,
439,IND,pass,53,2,0,1,55,00-0039163,C.Stroud,00-0036554,N.Collins
440,IND,pass,9,,0,0,0,00-0039163,C.Stroud,00-0038977,T.Dell
441,IND,pass,6,3,0,1,9,00-0039163,C.Stroud,00-0031588,S.Diggs
442,HOU,pass,-1,3,0,1,2,00-0039164,A.Richardson,00-0039890,A.Mitchell
443,HOU,pass,14,,0,0,0,00-0039164,A.Richardson,00-0039890,A.Mitchell
444,HOU,pass,13,,0,0,0,00-0039164,A.Richardson,00-0036252,M.Pittman
445,IND,pass,0,,0,0,0,00-0039163,C.Stroud,00-0036554,N.Collins
446,IND,pass,,,0,0,0,00-0039163,C.Stroud,,
447,HOU,pass,29,,0,0,0,00-0039164,A.Richardson,00-0039890,A.Mitchell
448,HOU,pass,4,4,0,1,8,00-0039164,A.Richardson,00-0037664,A.Pierce
449,HOU,pass,12,,1,0,0,00-0039164,A.Richardson,00-0036876,K.Granson
450,IND,pass,7,1,0,1,8,00-0039163,C.Stroud,00-0036554,N.Collins
451,IND,pass,5,0,0,1,5,00-0039163,C.Stroud,00-0034383,D.Schultz
452,IND,pass,23,,0,0,0,00-0039163,C.Stroud,00-0036554,N.Collins
453,IND,pass,8,8,0,1,16,00-0039163,C.Stroud,00-0036554,N.Collins
454,IND,pass,7,0,0,1,7,00-0039163,C.Stroud,00-0034383,D.Schultz
455,IND,pass,5,5,0,1,10,00-0039163,C.Stroud,00-0031588,S.Diggs
456,IND,pass,4,,0,0,0,00-0039163,C.Stroud,,
457,IND,pass,10,1,0,1,11,00-0039163,C.Stroud,00-0038977,T.Dell
458,IND,pass,39,,0,0,0,00-0039163,C.Stroud,00-0038977,T.Dell
459,IND,pass,3,0,0,1,3,00-0039163,C.Stroud,00-0033854,D.Ogunbowale
460,HOU,pass,,,0,0,0,00-0039164,A.Richardson,,
461,IND,pass,20,,0,0,0,00-0039163,C.Stroud,00-0038977,T.Dell
462,IND,pass,3,0,0,1,3,00-0039163,C.Stroud,00-0038618,X.Hutchinson
463,IND,pass,,,0,0,0,00-0039163,C.Stroud,,
464,IND,pass,-3,,0,0,0,00-0039163,C.Stroud,00-0036556,B.Jordan
465,IND,pass,7,0,0,1,7,00-0039163,C.Stroud,00-0036554,N.Collins
466,IND,pass,-3,4,0,1,1,00-0039163,C.Stroud,00-0033897,J.Mixon
467,IND,pass,14,5,0,1,19,00-0039163,C.Stroud,00-0036554,N.Collins
468,IND,pass,-10,10,0,1,0,00-0039163,C.Stroud,00-0031588,S.Diggs
469,HOU,pass,15,,0,0,0,00-0039164,A.Richardson,00-0036252,M.Pittman
470,HOU,pass,8,0,0,1,8,00-0039164,A.Richardson,00-0036252,M.Pittman
471,HOU,pass,19,35,0,1,54,00-0039164,A.Richardson,00-0035021,A.Dulin
472,IND,pass,-2,13,0,1,11,00-0039163,C.Stroud,00-0033897,J.Mixon
473,IND,pass,6,0,0,1,6,00-0039163,C.Stroud,00-0038977,T.Dell
474,IND,pass,2,0,0,1,2,00-0039163,C.Stroud,00-0031588,S.Diggs
475,HOU,pass,33,,0,0,0,00-0039164,A.Richardson,00-0039890,A.Mitchell
476,HOU,pass,8,,0,0,0,00-0039164,A.Richardson,00-0036252,M.Pittman
477,HOU,pass,57,0,0,1,57,00-0039164,A.Richardson,00-0037664,A.Pierce
478,HOU,pass,6,,0,0,0,00-0039164,A.Richardson,00-0033217,M.Alie-Cox
479,IND,pass,12,0,0,1,12,00-0039163,C.Stroud,00-0036554,N.Collins
480,JAX,pass,-5,44,0,1,39,00-0036212,T.Tagovailoa,00-0039040,D.Achane
481,JAX,pass,,,0,0,0,00-0036212,T.Tagovailoa,,
482,JAX,pass,1,1,0,1,2,00-0036212,T.Tagovailoa,00-0033040,T.Hill
483,JAX,pass,29,,0,0,0,00-0036212,T.Tagovailoa,00-0033040,T.Hill
484,JAX,pass,8,,0,0,0,00-0036212,T.Tagovailoa,00-0034419,B.Berrios
485,MIA,pass,,,0,0,0,00-0036971,T.Lawrence,,
486,MIA,pass,19,,0,0,0,00-0036971,T.Lawrence,00-0033881,E.Engram
487,JAX,pass,1,2,0,1,3,00-0036212,T.Tagovailoa,00-0039040,D.Achane
488,JAX,pass,1,9,0,1,10,00-0036212,T.Tagovailoa,00-0033040,T.Hill
489,JAX,pass,38,,0,0,0,00-0036212,T.Tagovailoa,00-0033040,T.Hill
490,JAX,pass,-4,,0,0,0,00-0036212,T.Tagovailoa,00-0033858,J.Smith
491,JAX,pass,23,,0,0,0,00-0036212,T.Tagovailoa,00-0033040,T.Hill
492,MIA,pass,17,3,0,1,20,00-0036971,T.Lawrence,00-0036196,G.Davis
493,JAX,pass,6,1,0,1,7,00-0036212,T.Tagovailoa,00-0033858,J.Smith
494,JAX,pass,-3,13,0,1,10,00-0036212,T.Tagovailoa,00-0033040,T.Hill
495,MIA,pass,2,4,0,1,6,00-0036971,T.Lawrence,00-0039893,B.Thomas
496,MIA,pass,0,,0,0,0,00-0036971,T.Lawrence,00-0036973,T.Etienne
497,MIA,pass,21,,0,0,0,00-0036971,T.Lawrence,00-0034775,C.Kirk
498,JAX,pass,12,0,0,1,12,00-0036212,T.Tagovailoa,00-0036613,J.Waddle
499,JAX,pass,1,,0,0,0,00-0036212,T.Tagovailoa,00-0034798,D.Smythe
500,JAX,pass,5,,0,0,0,00-0036212,T.Tagovailoa,00-0034419,B.Berrios
501,MIA,pass,24,6,0,1,30,00-0036971,T.Lawrence,00-0034775,C.Kirk
502,MIA,pass,5,4,0,1,9,00-0036971,T.Lawrence,00-0039893,B.Thomas
503,MIA,pass,2,1,0,1,3,00-0036971,T.Lawrence,00-0036973,T.Etienne
504,MIA,pass,14,0,0,1,14,00-0036971,T.Lawrence,00-0039893,B.Thomas
505,JAX,pass,-2,18,0,1,16,00-0036212,T.Tagovailoa,00-0039040,D.Achane
506,JAX,pass,9,,0,0,0,00-0036212,T.Tagovailoa,,
507,JAX,pass,12,,0,0,0,00-0036212,T.Tagovailoa,00-0034798,D.Smythe
508,JAX,pass,18,2,0,1,20,00-0036212,T.Tagovailoa,00-0036613,J.Waddle
509,JAX,pass,4,,0,0,0,00-0036212,T.Tagovailoa,00-0034798,D.Smythe
510,JAX,pass,6,4,0,1,10,00-0036212,T.Tagovailoa,00-0033040,T.Hill
511,JAX,pass,-4,6,0,1,2,00-0036212,T.Tagovailoa,00-0039040,D.Achane
512,MIA,pass,18,0,0,1,18,00-0036971,T.Lawrence,00-0039893,B.Thomas
513,MIA,pass,11,9,0,1,20,00-0036971,T.Lawrence,00-0036196,G.Davis
514,MIA,pass,4,1,0,1,5,00-0036971,T.Lawrence,00-0033881,E.Engram
515,MIA,pass,1,,0,0,0,00-0036971,T.Lawrence,00-0033881,E.Engram
516,MIA,pass,14,,0,0,0,00-0036971,T.Lawrence,,
517,MIA,pass,-2,5,0,1,3,00-0036971,T.Lawrence,00-0038606,P.Washington
518,MIA,pass,6,,0,0,0,00-0036971,T.Lawrence,00-0033881,E.Engram
519,JAX,pass,3,3,0,1,6,00-0036212,T.Tagovailoa,00-0038720,J.Hill
520,JAX,pass,-3,4,0,1,1,00-0036212,T.Tagovailoa,00-0036613,J.Waddle
521,JAX,pass,-6,9,0,1,3,00-0036212,T.Tagovailoa,00-0031687,R.Mostert
522,JAX,pass,8,,0,0,0,00-0036212,T.Tagovailoa,00-0033040,T.Hill
523,JAX,pass,-5,12,0,1,7,00-0036212,T.Tagovailoa,00-0039040,D.Achane
524,JAX,pass,,,0,0,0,00-0036212,T.Tagovailoa,,
525,MIA,pass,3,,0,0,0,00-0036971,T.Lawrence,00-0034775,C.Kirk
526,MIA,pass,11,,0,0,0,00-0036971,T.Lawrence,,
527,JAX,pass,34,29,0,1,63,00-0036212,T.Tagovailoa,00-0036613,J.Waddle
528,JAX,pass,-8,5,0,1,-3,00-0036212,T.Tagovailoa,00-0033040,T.Hill
529,JAX,pass,,,0,0,0,00-0036212,T.Tagovailoa,,
530,MIA,pass,20,2,0,1,22,00-0036971,T.Lawrence,00-0036196,G.Davis
531,MIA,pass,7,5,0,1,12,00-0036971,T.Lawrence,00-0036973,T.Etienne
532,JAX,pass,28,52,0,1,80,00-0036212,T.Tagovailoa,00-0033040,T.Hill
533,JAX,pass,-5,,0,0,0,00-0036212,T.Tagovailoa,00-0035125,A.Ingold
534,MIA,pass,9,,0,0,0,00-0036971,T.Lawrence,00-0034775,C.Kirk
535,JAX,pass,6,,0,0,0,00-0036212,T.Tagovailoa,00-0031687,R.Mostert
536,JAX,pass,21,0,0,1,21,00-0036212,T.Tagovailoa,00-0033040,T.Hill
537,JAX,pass,-1,8,0,1,7,00-0036212,T.Tagovailoa,00-0031687,R.Mostert
538,JAX,pass,-5,4,0,1,-1,00-0036212,T.Tagovailoa,00-0039040,D.Achane
539,JAX,pass,-1,,0,0,0,00-0036212,T.Tagovailoa,00-0033040,T.Hill
540,MIA,pass,,,0,0,0,00-0036971,T.Lawrence,,
541,MIA,pass,,,0,0,0,00-0036971,T.Lawrence,,
542,JAX,pass,11,2,0,1,13,00-0036212,T.Tagovailoa,00-0036613,J.Waddle
543,JAX,pass,-5,15,0,1,10,00-0036212,T.Tagovailoa,00-0039040,D.Achane
544,DET,pass,-2,1,0,1,-1,00-0026498,M.Stafford,00-0037840,K.Williams
545,DET,pass,27,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
546,DET,pass,-3,1,0,1,-2,00-0026498,M.Stafford,00-0033908,C.Kupp
547,LAR,pass,4,0,0,1,4,00-0033106,J.Goff,00-0036963,A.St. Brown
548,LAR,pass,,,0,0,0,00-0033106,J.Goff,,
549,DET,pass,5,0,0,1,5,00-0026498,M.Stafford,00-0033908,C.Kupp
550,DET,pass,4,7,0,1,11,00-0026498,M.Stafford,00-0033908,C.Kupp
551,DET,pass,3,7,0,1,10,00-0026498,M.Stafford,00-0036244,C.Parkinson
552,DET,pass,5,3,0,1,8,00-0026498,M.Stafford,00-0033908,C.Kupp
553,DET,pass,4,12,0,1,16,00-0026498,M.Stafford,00-0039075,P.Nacua
554,DET,pass,2,2,0,1,4,00-0026498,M.Stafford,00-0033908,C.Kupp
555,DET,pass,8,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
556,DET,pass,5,10,0,1,15,00-0026498,M.Stafford,00-0036244,C.Parkinson
557,DET,pass,2,,0,0,0,00-0026498,M.Stafford,00-0039074,D.Allen
558,DET,pass,,,0,0,0,00-0026498,M.Stafford,,
559,LAR,pass,-3,4,0,1,1,00-0033106,J.Goff,00-0037240,J.Williams
560,LAR,pass,6,,0,0,0,00-0033106,J.Goff,00-0036963,A.St. Brown
561,LAR,pass,1,13,0,1,14,00-0033106,J.Goff,00-0039065,S.LaPorta
562,LAR,pass,-3,7,0,1,4,00-0033106,J.Goff,00-0036963,A.St. Brown
563,LAR,pass,7,,0,0,0,00-0033106,J.Goff,00-0039065,S.LaPorta
564,DET,pass,-6,,0,0,0,00-0026498,M.Stafford,00-0036244,C.Parkinson
565,DET,pass,4,3,0,1,7,00-0026498,M.Stafford,00-0039075,P.Nacua
566,DET,pass,4,2,0,1,6,00-0026498,M.Stafford,00-0039075,P.Nacua
567,DET,pass,6,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
568,DET,pass,4,,0,0,0,00-0026498,M.Stafford,,
569,DET,pass,6,0,0,1,6,00-0026498,M.Stafford,00-0039075,P.Nacua
570,DET,pass,5,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
571,LAR,pass,15,21,0,1,36,00-0033106,J.Goff,00-0037240,J.Williams
572,LAR,pass,41,,0,0,0,00-0033106,J.Goff,00-0037240,J.Williams
573,LAR,pass,-5,19,0,1,14,00-0033106,J.Goff,00-0039139,J.Gibbs
574,LAR,pass,0,2,0,1,2,00-0033106,J.Goff,00-0036754,B.Wright
575,DET,pass,6,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
576,DET,pass,2,0,0,1,2,00-0026498,M.Stafford,00-0036427,T.Johnson
577,DET,pass,7,13,0,1,20,00-0026498,M.Stafford,00-0036244,C.Parkinson
578,DET,pass,0,8,0,1,8,00-0026498,M.Stafford,00-0037840,K.Williams
579,DET,pass,3,1,0,1,4,00-0026498,M.Stafford,00-0033908,C.Kupp
580,DET,pass,8,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
581,DET,pass,8,,1,0,0,00-0026498,M.Stafford,00-0036427,T.Johnson
582,LAR,pass,,,0,0,0,00-0033106,J.Goff,,
583,LAR,pass,2,,0,0,0,00-0033106,J.Goff,00-0037240,J.Williams
584,DET,pass,1,0,0,1,1,00-0026498,M.Stafford,00-0036427,T.Johnson
585,DET,pass,16,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
586,LAR,pass,2,0,0,1,2,00-0033106,J.Goff,00-0035685,D.Montgomery
587,LAR,pass,38,14,0,1,52,00-0033106,J.Goff,00-0037240,J.Williams
588,DET,pass,-4,1,0,1,-3,00-0026498,M.Stafford,00-0037840,K.Williams
589,DET,pass,-1,14,0,1,13,00-0026498,M.Stafford,00-0033908,C.Kupp
590,DET,pass,18,3,0,1,21,00-0026498,M.Stafford,00-0033908,C.Kupp
591,DET,pass,-2,2,0,1,0,00-0026498,M.Stafford,00-0036427,T.Johnson
592,DET,pass,9,5,0,1,14,00-0026498,M.Stafford,00-0032775,D.Robinson
593,LAR,pass,-6,8,0,1,2,00-0033106,J.Goff,00-0039139,J.Gibbs
594,LAR,pass,4,0,0,1,4,00-0033106,J.Goff,00-0039065,S.LaPorta
595,DET,pass,2,61,0,1,63,00-0026498,M.Stafford,00-0036427,T.Johnson
596,DET,pass,4,1,0,1,5,00-0026498,M.Stafford,00-0033908,C.Kupp
597,DET,pass,8,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
598,LAR,pass,5,4,0,1,9,00-0033106,J.Goff,00-0039065,S.LaPorta
599,LAR,pass,4,23,0,1,27,00-0033106,J.Goff,00-0037240,J.Williams
600,LAR,pass,10,,1,0,0,00-0033106,J.Goff,00-0036963,A.St. Brown
601,DET,pass,6,1,0,1,7,00-0026498,M.Stafford,00-0033908,C.Kupp
602,DET,pass,2,0,0,1,2,00-0026498,M.Stafford,00-0036244,C.Parkinson
603,DET,pass,11,2,0,1,13,00-0026498,M.Stafford,00-0036427,T.Johnson
604,DET,pass,0,0,0,1,0,00-0026498,M.Stafford,00-0033908,C.Kupp
605,DET,pass,9,0,0,1,9,00-0026498,M.Stafford,00-0032775,D.Robinson
606,DET,pass,20,0,0,1,20,00-0026498,M.Stafford,00-0033908,C.Kupp
607,DET,pass,10,3,0,1,13,00-0026498,M.Stafford,00-0032775,D.Robinson
608,DET,pass,2,7,0,1,9,00-0026498,M.Stafford,00-0033908,C.Kupp
609,LAR,pass,5,0,0,1,5,00-0033106,J.Goff,00-0036963,A.St. Brown
610,LAR,pass,10,,0,0,0,00-0033106,J.Goff,00-0037240,J.Williams
611,LAR,pass,16,,0,0,0,00-0033106,J.Goff,00-0037240,J.Williams
612,DET,pass,4,1,0,1,5,00-0026498,M.Stafford,00-0033908,C.Kupp
613,DET,pass,9,,0,0,0,00-0026498,M.Stafford,00-0036427,T.Johnson
614,DET,pass,6,0,0,1,6,00-0026498,M.Stafford,00-0032775,D.Robinson
615,DET,pass,18,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
616,LAR,pass,13,5,0,1,18,00-0033106,J.Goff,00-0039065,S.LaPorta
617,LAR,pass,-4,12,0,1,8,00-0033106,J.Goff,00-0039139,J.Gibbs
618,LAR,pass,21,,0,0,0,00-0033106,J.Goff,00-0039139,J.Gibbs
619,LAR,pass,5,,0,0,0,00-0033106,J.Goff,00-0036963,A.St. Brown
620,LAR,pass,4,1,0,1,5,00-0033106,J.Goff,00-0037240,J.Williams
621,LAR,pass,0,,0,0,0,00-0033106,J.Goff,00-0039139,J.Gibbs
622,DET,pass,25,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
623,DET,pass,,,0,0,0,00-0026498,M.Stafford,,
624,LAR,pass,-5,15,0,1,10,00-0033106,J.Goff,00-0039139,J.Gibbs
625,LV,pass,0,13,0,1,13,00-0036355,J.Herbert,00-0034159,W.Dissly
626,LV,pass,,,0,0,0,00-0036355,J.Herbert,,
627,LAC,pass,3,6,0,1,9,00-0035289,G.Minshew,00-0034960,J.Meyers
628,LV,pass,6,0,0,1,6,00-0036355,J.Herbert,00-0034830,H.Hurst
629,LV,pass,31,,0,0,0,00-0036355,J.Herbert,00-0038544,Q.Johnston
630,LAC,pass,23,,0,0,0,00-0035289,G.Minshew,00-0031381,D.Adams
631,LAC,pass,1,0,0,1,1,00-0035289,G.Minshew,00-0038040,Z.White
632,LAC,pass,-3,11,0,1,8,00-0035289,G.Minshew,00-0038563,T.Tucker
633,LV,pass,5,,0,0,0,00-0036355,J.Herbert,00-0039915,L.McConkey
634,LV,pass,1,12,0,1,13,00-0036355,J.Herbert,00-0038544,Q.Johnston
635,LAC,pass,13,5,0,1,18,00-0035289,G.Minshew,00-0031381,D.Adams
636,LAC,pass,1,,0,0,0,00-0035289,G.Minshew,00-0039338,B.Bowers
637,LAC,pass,11,0,0,1,11,00-0035289,G.Minshew,00-0031381,D.Adams
638,LAC,pass,-5,36,0,1,31,00-0035289,G.Minshew,00-0034972,A.Mattison
639,LV,pass,5,4,0,1,9,00-0036355,J.Herbert,00-0038544,Q.Johnston
640,LV,pass,3,1,0,1,4,00-0036355,J.Herbert,00-0039915,L.McConkey
641,LAC,pass,-2,2,0,1,0,00-0035289,G.Minshew,00-0039066,M.Mayer
642,LV,pass,8,3,0,1,11,00-0036355,J.Herbert,00-0039915,L.McConkey
643,LV,pass,-4,5,0,1,1,00-0036355,J.Herbert,00-0036158,J.Dobbins
