"","rusher_player_name","rusher_player_id","posteam","defteam","yards_gained_rush"
"11369","J.Williams","00-0036997","DEN","IND",2
"11370","T.Goodson","00-0037120","IND","DEN",3
"11371","A.Estime","00-0039373","DEN","IND",4
"11372","I.Pacheco","00-0037197","KC","CLE",-1
"11373","I.Pacheco","00-0037197","KC","CLE",6
"11374","N.Chubb","00-0034791","CLE","KC",6
"11375","J.Ford","00-0037267","CLE","KC",-2
"11376","N.Chubb","00-0034791","CLE","KC",0
"11377","K.Hunt","00-0033923","KC","CLE",12
"11378","K.Hunt","00-0033923","KC","CLE",7
"11379","K.Hunt","00-0033923","KC","CLE",-1
"11380","N.Chubb","00-0034791","CLE","KC",3
"11381","N.Chubb","00-0034791","CLE","KC",7
"11382","I.Pacheco","00-0037197","KC","CLE",8
"11383","I.Pacheco","00-0037197","KC","CLE",1
"11384","J.Ford","00-0037267","CLE","KC",4
"11385","J.Ford","00-0037267","CLE","KC",1
"11386","N.Chubb","00-0034791","CLE","KC",1
"11387","X.Worthy","00-0039894","KC","CLE",4
"11388","K.Hunt","00-0033923","KC","CLE",11
"11389","K.Hunt","00-0033923","KC","CLE",7
"11390","I.Pacheco","00-0037197","KC","CLE",1
"11391","P.Mahomes","00-0033873","KC","CLE",10
"11392","I.Pacheco","00-0037197","KC","CLE",9
"11393","I.Pacheco","00-0037197","KC","CLE",3
"11394","N.Chubb","00-0034791","CLE","KC",8
"11395","N.Chubb","00-0034791","CLE","KC",1
"11396","I.Pacheco","00-0037197","KC","CLE",-1
"11397","P.Mahomes","00-0033873","KC","CLE",4
"11398","I.Pacheco","00-0037197","KC","CLE",2
"11399","K.Hunt","00-0033923","KC","CLE",1
"11400","K.Hunt","00-0033923","KC","CLE",-1
"11401","I.Pacheco","00-0037197","KC","CLE",4
"11402","K.Hunt","00-0033923","KC","CLE",4
"11403","X.Worthy","00-0039894","KC","CLE",21
"11404","N.Chubb","00-0034791","CLE","KC",7
"11405","K.Hunt","00-0033923","KC","CLE",0
"11406","N.Chubb","00-0034791","CLE","KC",8
"11407","J.Winston","00-0031503","CLE","KC",-1
"11408","J.Ford","00-0037267","CLE","KC",3
"11409","I.Pacheco","00-0037197","KC","CLE",1
"11410","I.Pacheco","00-0037197","KC","CLE",-2
"11411","J.Ford","00-0037267","CLE","KC",62
"11412","J.Ford","00-0037267","CLE","KC",7
"11413","K.Hunt","00-0033923","KC","CLE",3
"11414","K.Hunt","00-0033923","KC","CLE",0
"11415","X.Worthy","00-0039894","KC","CLE",5
"11416","K.Hunt","00-0033923","KC","CLE",2
"11417","J.Ford","00-0037267","CLE","KC",9
"11418","D.Thompson-Robinson","00-0038583","CLE","KC",2
"11419","C.Wentz","00-0032950","KC","CLE",2
"11420","K.Hunt","00-0033923","KC","CLE",0
"11421","I.Pacheco","00-0037197","KC","CLE",1
"11422","S.Perine","00-0033526","KC","CLE",11
"11423","D.Thompson-Robinson","00-0038583","CLE","KC",5
"11424","D.Thompson-Robinson","00-0038583","CLE","KC",9
"11425","I.Guerendo","00-0039363","SF","LA",1
"11426","K.Williams","00-0037840","LA","SF",5
"11427","K.Williams","00-0037840","LA","SF",1
"11428","I.Guerendo","00-0039363","SF","LA",1
"11429","I.Guerendo","00-0039363","SF","LA",3
"11430","D.Samuel","00-0035719","SF","LA",2
"11431","B.Corum","00-0039738","LA","SF",0
"11432","D.Samuel","00-0035719","SF","LA",1
"11433","K.Williams","00-0037840","LA","SF",3
"11434","I.Guerendo","00-0039363","SF","LA",6
"11435","I.Guerendo","00-0039363","SF","LA",4
"11436","B.Corum","00-0039738","LA","SF",3
"11437","I.Guerendo","00-0039363","SF","LA",1
"11438","K.Williams","00-0037840","LA","SF",2
"11439","K.Williams","00-0037840","LA","SF",10
"11440","K.Williams","00-0037840","LA","SF",-2
"11441","K.Williams","00-0037840","LA","SF",2
"11442","M.Stafford","00-0026498","LA","SF",11
"11443","P.Nacua","00-0039075","LA","SF",8
"11444","K.Williams","00-0037840","LA","SF",2
"11445","K.Williams","00-0037840","LA","SF",5
"11446","I.Guerendo","00-0039363","SF","LA",2
"11447","I.Guerendo","00-0039363","SF","LA",-1
"11448","K.Williams","00-0037840","LA","SF",2
"11449","K.Williams","00-0037840","LA","SF",7
"11450","K.Williams","00-0037840","LA","SF",3
"11451","K.Williams","00-0037840","LA","SF",3
"11452","K.Williams","00-0037840","LA","SF",1
"11453","K.Williams","00-0037840","LA","SF",3
"11454","K.Williams","00-0037840","LA","SF",2
"11455","I.Guerendo","00-0039363","SF","LA",8
"11456","I.Guerendo","00-0039363","SF","LA",4
"11457","B.Purdy","00-0037834","SF","LA",3
"11458","I.Guerendo","00-0039363","SF","LA",-2
"11459","B.Corum","00-0039738","LA","SF",2
"11460","M.Stafford","00-0026498","LA","SF",2
"11461","K.Williams","00-0037840","LA","SF",5
"11462","K.Williams","00-0037840","LA","SF",4
"11463","K.Williams","00-0037840","LA","SF",1
"11464","K.Williams","00-0037840","LA","SF",6
"11465","K.Williams","00-0037840","LA","SF",7
"11466","M.Stafford","00-0026498","LA","SF",2
"11467","I.Guerendo","00-0039363","SF","LA",16
"11468","K.Williams","00-0037840","LA","SF",8
"11469","K.Williams","00-0037840","LA","SF",0
"11470","I.Guerendo","00-0039363","SF","LA",1
"11471","I.Guerendo","00-0039363","SF","LA",3
"11472","I.Guerendo","00-0039363","SF","LA",10
"11473","I.Guerendo","00-0039363","SF","LA",0
"11474","K.Williams","00-0037840","LA","SF",9
"11475","M.Stafford","00-0026498","LA","SF",3
"11476","K.Williams","00-0037840","LA","SF",9
"11477","K.Williams","00-0037840","LA","SF",3
"11478","P.Nacua","00-0039075","LA","SF",3
"11479","K.Williams","00-0037840","LA","SF",3
"11480","K.Williams","00-0037840","LA","SF",1
"11481","K.Williams","00-0037840","LA","SF",3
"11482","D.Achane","00-0039040","MIA","HOU",6
"11483","D.Achane","00-0039040","MIA","HOU",1
"11484","J.Mixon","00-0033897","HOU","MIA",5
"11485","T.Dell","00-0038977","HOU","MIA",15
"11486","D.Achane","00-0039040","MIA","HOU",3
"11487","D.Achane","00-0039040","MIA","HOU",2
"11488","D.Achane","00-0039040","MIA","HOU",1
"11489","D.Achane","00-0039040","MIA","HOU",5
"11490","D.Achane","00-0039040","MIA","HOU",5
"11491","R.Mostert","00-0031687","MIA","HOU",-2
"11492","J.Mixon","00-0033897","HOU","MIA",-2
"11493","R.Mostert","00-0031687","MIA","HOU",6
"11494","J.Mixon","00-0033897","HOU","MIA",1
"11495","J.Mixon","00-0033897","HOU","MIA",1
"11496","D.Achane","00-0039040","MIA","HOU",3
"11497","D.Achane","00-0039040","MIA","HOU",7
"11498","D.Achane","00-0039040","MIA","HOU",3
"11499","C.Stroud","00-0039163","HOU","MIA",0
"11500","J.Mixon","00-0033897","HOU","MIA",4
"11501","C.Stroud","00-0039163","HOU","MIA",3
"11502","D.Ogunbowale","00-0033854","HOU","MIA",35
"11503","J.Mixon","00-0033897","HOU","MIA",-2
"11504","R.Mostert","00-0031687","MIA","HOU",1
"11505","D.Achane","00-0039040","MIA","HOU",4
"11506","D.Achane","00-0039040","MIA","HOU",1
"11507","J.Mixon","00-0033897","HOU","MIA",3
"11508","J.Wright","00-0039874","MIA","HOU",3
"11509","R.Mostert","00-0031687","MIA","HOU",1
"11510","R.Mostert","00-0031687","MIA","HOU",0
"11511","R.Mostert","00-0031687","MIA","HOU",2
"11512","J.Mixon","00-0033897","HOU","MIA",5
"11513","C.Stroud","00-0039163","HOU","MIA",3
"11514","J.Mixon","00-0033897","HOU","MIA",5
"11515","J.Mixon","00-0033897","HOU","MIA",1
"11516","J.Mixon","00-0033897","HOU","MIA",-2
"11517","J.Mixon","00-0033897","HOU","MIA",4
"11518","R.Stevenson","00-0036875","NE","ARI",5
"11519","A.Gibson","00-0036328","NE","ARI",0
"11520","K.Murray","00-0035228","ARI","NE",0
"11521","K.Murray","00-0035228","ARI","NE",2
"11522","R.Stevenson","00-0036875","NE","ARI",-2
"11523","J.Conner","00-0033553","ARI","NE",53
"11524","K.Murray","00-0035228","ARI","NE",4
"11525","D.Dallas","00-0036425","ARI","NE",3
"11526","J.Conner","00-0033553","ARI","NE",7
"11527","G.Dortch","00-0035500","ARI","NE",6
"11528","D.Maye","00-0039851","NE","ARI",0
"11529","J.Conner","00-0033553","ARI","NE",5
"11530","T.Benson","00-0039921","ARI","NE",2
"11531","T.Benson","00-0039921","ARI","NE",4
"11532","R.Stevenson","00-0036875","NE","ARI",5
"11533","R.Stevenson","00-0036875","NE","ARI",10
"11534","D.Maye","00-0039851","NE","ARI",6
"11535","R.Stevenson","00-0036875","NE","ARI",3
"11536","R.Stevenson","00-0036875","NE","ARI",2
"11537","A.Gibson","00-0036328","NE","ARI",-1
"11538","A.Gibson","00-0036328","NE","ARI",-5
"11539","J.Conner","00-0033553","ARI","NE",6
"11540","R.Stevenson","00-0036875","NE","ARI",2
"11541","K.Murray","00-0035228","ARI","NE",4
"11542","J.Conner","00-0033553","ARI","NE",6
"11543","T.Benson","00-0039921","ARI","NE",7
"11544","T.Benson","00-0039921","ARI","NE",4
"11545","J.Conner","00-0033553","ARI","NE",2
"11546","R.Stevenson","00-0036875","NE","ARI",15
"11547","R.Stevenson","00-0036875","NE","ARI",10
"11548","D.Maye","00-0039851","NE","ARI",3
"11549","A.Gibson","00-0036328","NE","ARI",29
"11550","A.Gibson","00-0036328","NE","ARI",9
"11551","A.Gibson","00-0036328","NE","ARI",0
"11552","R.Stevenson","00-0036875","NE","ARI",0
"11553","J.Conner","00-0033553","ARI","NE",4
"11554","J.Conner","00-0033553","ARI","NE",-1
"11555","J.Conner","00-0033553","ARI","NE",-1
"11556","J.Conner","00-0033553","ARI","NE",4
"11557","J.Conner","00-0033553","ARI","NE",0
"11558","J.Conner","00-0033553","ARI","NE",1
"11559","R.Stevenson","00-0036875","NE","ARI",12
"11560","R.Stevenson","00-0036875","NE","ARI",4
"11561","R.Stevenson","00-0036875","NE","ARI",3
"11562","K.Murray","00-0035228","ARI","NE",1
"11563","T.Benson","00-0039921","ARI","NE",5
"11564","J.Conner","00-0033553","ARI","NE",1
"11565","J.Conner","00-0033553","ARI","NE",5
"11566","J.Conner","00-0033553","ARI","NE",17
"11567","J.Conner","00-0033553","ARI","NE",1
"11568","A.Gibson","00-0036328","NE","ARI",1
"11569","D.Maye","00-0039851","NE","ARI",5
"11570","D.Dallas","00-0036425","ARI","NE",5
"11571","D.Dallas","00-0036425","ARI","NE",0
"11572","D.Dallas","00-0036425","ARI","NE",7
"11573","T.Etienne","00-0036973","JAX","NYJ",7
"11574","T.Etienne","00-0036973","JAX","NYJ",7
"11575","T.Bigsby","00-0038555","JAX","NYJ",5
"11576","M.Jones","00-0036972","JAX","NYJ",2
"11577","T.Etienne","00-0036973","JAX","NYJ",3
"11578","A.Rodgers","00-0023459","NYJ","JAX",5
"11579","B.Hall","00-0038120","NYJ","JAX",0
"11580","A.Davis","00-0036329","NYJ","JAX",21
"11581","B.Allen","00-0039794","NYJ","JAX",3
"11582","T.Bigsby","00-0038555","JAX","NYJ",4
"11583","T.Etienne","00-0036973","JAX","NYJ",5
"11584","T.Bigsby","00-0038555","JAX","NYJ",1
"11585","B.Hall","00-0038120","NYJ","JAX",5
"11586","A.Rodgers","00-0023459","NYJ","JAX",7
"11587","I.Davis","00-0039798","NYJ","JAX",4
"11588","B.Hall","00-0038120","NYJ","JAX",2
"11589","T.Etienne","00-0036973","JAX","NYJ",1
"11590","T.Etienne","00-0036973","JAX","NYJ",4
"11591","T.Bigsby","00-0038555","JAX","NYJ",7
"11592","T.Bigsby","00-0038555","JAX","NYJ",3
"11593","T.Etienne","00-0036973","JAX","NYJ",2
"11594","T.Etienne","00-0036973","JAX","NYJ",3
"11595","M.Jones","00-0036972","JAX","NYJ",13
"11596","T.Etienne","00-0036973","JAX","NYJ",9
"11597","T.Etienne","00-0036973","JAX","NYJ",10
"11598","T.Bigsby","00-0038555","JAX","NYJ",1
"11599","B.Allen","00-0039794","NYJ","JAX",2
"11600","M.Jones","00-0036972","JAX","NYJ",9
"11601","B.Hall","00-0038120","NYJ","JAX",-2
"11602","B.Hall","00-0038120","NYJ","JAX",18
"11603","I.Davis","00-0039798","NYJ","JAX",1
"11604","T.Bigsby","00-0038555","JAX","NYJ",14
"11605","T.Bigsby","00-0038555","JAX","NYJ",0
"11606","B.Hall","00-0038120","NYJ","JAX",6
"11607","I.Davis","00-0039798","NYJ","JAX",6
"11608","T.Bigsby","00-0038555","JAX","NYJ",3
"11609","B.Hall","00-0038120","NYJ","JAX",-4
"11610","A.Rodgers","00-0023459","NYJ","JAX",18
"11611","I.Davis","00-0039798","NYJ","JAX",2
"11612","T.Etienne","00-0036973","JAX","NYJ",3
"11613","T.Etienne","00-0036973","JAX","NYJ",5
"11614","T.Bigsby","00-0038555","JAX","NYJ",3
"11615","T.Bigsby","00-0038555","JAX","NYJ",1
"11616","I.Davis","00-0039798","NYJ","JAX",11
"11617","A.Rodgers","00-0023459","NYJ","JAX",10
"11618","B.Hall","00-0038120","NYJ","JAX",4
"11619","T.Etienne","00-0036973","JAX","NYJ",5
"11620","T.Etienne","00-0036973","JAX","NYJ",1
"11621","M.Jones","00-0036972","JAX","NYJ",5
"11622","A.Rodgers","00-0023459","NYJ","JAX",5
"11623","B.Hall","00-0038120","NYJ","JAX",1
"11624","N.Harris","00-0036893","PIT","PHI",2
"11625","S.Barkley","00-0034844","PHI","PIT",0
"11626","J.Hurts","00-0036389","PHI","PIT",1
"11627","N.Harris","00-0036893","PIT","PHI",2
"11628","N.Harris","00-0036893","PIT","PHI",0
"11629","S.Barkley","00-0034844","PHI","PIT",8
"11630","S.Barkley","00-0034844","PHI","PIT",-2
"11631","K.Gainwell","00-0036919","PHI","PIT",5
"11632","K.Gainwell","00-0036919","PHI","PIT",1
"11633","J.Hurts","00-0036389","PHI","PIT",2
"11634","J.Hurts","00-0036389","PHI","PIT",7
"11635","S.Barkley","00-0034844","PHI","PIT",22
"11636","S.Barkley","00-0034844","PHI","PIT",0
"11637","J.Warren","00-0037228","PIT","PHI",1
"11638","S.Barkley","00-0034844","PHI","PIT",0
"11639","S.Barkley","00-0034844","PHI","PIT",3
"11640","J.Hurts","00-0036389","PHI","PIT",0
"11641","J.Hurts","00-0036389","PHI","PIT",0
"11642","J.Fields","00-0036945","PIT","PHI",8
"11643","J.Warren","00-0037228","PIT","PHI",4
"11644","N.Harris","00-0036893","PIT","PHI",4
"11645","R.Wilson","00-0029263","PIT","PHI",3
"11646","J.Warren","00-0037228","PIT","PHI",1
"11647","R.Wilson","00-0029263","PIT","PHI",8
"11648","R.Wilson","00-0029263","PIT","PHI",2
"11649","N.Harris","00-0036893","PIT","PHI",-1
"11650","K.Gainwell","00-0036919","PHI","PIT",3
"11651","S.Barkley","00-0034844","PHI","PIT",2
"11652","J.Hurts","00-0036389","PHI","PIT",9
"11653","S.Barkley","00-0034844","PHI","PIT",3
"11654","J.Hurts","00-0036389","PHI","PIT",0
"11655","D.Smith","00-0036912","PHI","PIT",1
"11656","K.Gainwell","00-0036919","PHI","PIT",1
"11657","J.Warren","00-0037228","PIT","PHI",6
"11658","N.Harris","00-0036893","PIT","PHI",7
"11659","R.Wilson","00-0029263","PIT","PHI",0
"11660","S.Barkley","00-0034844","PHI","PIT",9
"11661","S.Barkley","00-0034844","PHI","PIT",4
"11662","J.Hurts","00-0036389","PHI","PIT",23
"11663","S.Barkley","00-0034844","PHI","PIT",6
"11664","S.Barkley","00-0034844","PHI","PIT",1
"11665","J.Hurts","00-0036389","PHI","PIT",0
"11666","J.Hurts","00-0036389","PHI","PIT",1
"11667","C.Patterson","00-0030578","PIT","PHI",5
"11668","C.Patterson","00-0030578","PIT","PHI",4
"11669","S.Barkley","00-0034844","PHI","PIT",5
"11670","S.Barkley","00-0034844","PHI","PIT",4
"11671","S.Barkley","00-0034844","PHI","PIT",7
"11672","S.Barkley","00-0034844","PHI","PIT",-4
"11673","S.Barkley","00-0034844","PHI","PIT",-3
"11674","J.Hurts","00-0036389","PHI","PIT",2
"11675","S.Barkley","00-0034844","PHI","PIT",0
"11676","J.Hurts","00-0036389","PHI","PIT",1
"11677","K.Gainwell","00-0036919","PHI","PIT",1
"11678","K.Gainwell","00-0036919","PHI","PIT",7
"11679","K.Gainwell","00-0036919","PHI","PIT",2
"11680","R.White","00-0037256","TB","LAC",2
"11681","R.White","00-0037256","TB","LAC",5
"11682","G.Edwards","00-0034184","LAC","TB",8
"11683","G.Edwards","00-0034184","LAC","TB",4
"11684","G.Edwards","00-0034184","LAC","TB",0
"11685","B.Irving","00-0039361","TB","LAC",2
"11686","B.Irving","00-0039361","TB","LAC",6
"11687","B.Irving","00-0039361","TB","LAC",2
"11688","B.Irving","00-0039361","TB","LAC",5
"11689","R.White","00-0037256","TB","LAC",0
"11690","B.Mayfield","00-0034855","TB","LAC",4
"11691","K.Vidal","00-0039391","LAC","TB",2
"11692","K.Vidal","00-0039391","LAC","TB",7
"11693","G.Edwards","00-0034184","LAC","TB",7
"11694","R.White","00-0037256","TB","LAC",5
"11695","R.White","00-0037256","TB","LAC",1
"11696","G.Edwards","00-0034184","LAC","TB",0
"11697","B.Irving","00-0039361","TB","LAC",4
"11698","B.Mayfield","00-0034855","TB","LAC",21
"11699","R.White","00-0037256","TB","LAC",11
"11700","G.Edwards","00-0034184","LAC","TB",3
"11701","B.Irving","00-0039361","TB","LAC",6
"11702","B.Irving","00-0039361","TB","LAC",5
"11703","B.Irving","00-0039361","TB","LAC",18
"11704","K.Vidal","00-0039391","LAC","TB",0
"11705","B.Irving","00-0039361","TB","LAC",54
"11706","B.Irving","00-0039361","TB","LAC",0
"11707","R.White","00-0037256","TB","LAC",1
"11708","G.Edwards","00-0034184","LAC","TB",0
"11709","B.Irving","00-0039361","TB","LAC",4
"11710","B.Irving","00-0039361","TB","LAC",5
"11711","B.Irving","00-0039361","TB","LAC",3
"11712","G.Edwards","00-0034184","LAC","TB",1
"11713","R.White","00-0037256","TB","LAC",5
"11714","R.White","00-0037256","TB","LAC",2
"11715","R.White","00-0037256","TB","LAC",4
"11716","B.Irving","00-0039361","TB","LAC",3
"11717","R.White","00-0037256","TB","LAC",5
"11718","B.Irving","00-0039361","TB","LAC",0
"11719","R.White","00-0037256","TB","LAC",9
"11720","R.White","00-0037256","TB","LAC",8
"11721","R.White","00-0037256","TB","LAC",7
"11722","R.White","00-0037256","TB","LAC",-1
"11723","S.Tucker","00-0038951","TB","LAC",4
"11724","S.Tucker","00-0038951","TB","LAC",0
"11725","S.Tucker","00-0038951","TB","LAC",2
"11726","S.Tucker","00-0038951","TB","LAC",2
"11727","S.Tucker","00-0038951","TB","LAC",2
"11728","S.Tucker","00-0038951","TB","LAC",3
"11729","S.Tucker","00-0038951","TB","LAC",4
"11730","A.Kamara","00-0033906","NO","WAS",3
"11731","M.Valdes-Scantling","00-0034272","NO","WAS",4
"11732","J.Daniels","00-0039910","WAS","NO",1
"11733","B.Robinson","00-0037746","WAS","NO",1
"11734","B.Robinson","00-0037746","WAS","NO",9
"11735","B.Robinson","00-0037746","WAS","NO",5
"11736","J.Daniels","00-0039910","WAS","NO",1
"11737","J.Daniels","00-0039910","WAS","NO",9
"11738","B.Robinson","00-0037746","WAS","NO",1
"11739","J.Daniels","00-0039910","WAS","NO",5
"11740","K.Miller","00-0038551","NO","WAS",-1
"11741","A.Kamara","00-0033906","NO","WAS",-3
"11742","J.Haener","00-0038998","NO","WAS",7
"11743","B.Robinson","00-0037746","WAS","NO",2
"11744","A.Kamara","00-0033906","NO","WAS",6
"11745","J.McNichols","00-0033955","WAS","NO",-1
"11746","J.Daniels","00-0039910","WAS","NO",2
"11747","B.Robinson","00-0037746","WAS","NO",7
"11748","A.Kamara","00-0033906","NO","WAS",2
"11749","B.Robinson","00-0037746","WAS","NO",1
"11750","J.Daniels","00-0039910","WAS","NO",2
"11751","J.McNichols","00-0033955","WAS","NO",5
"11752","B.Robinson","00-0037746","WAS","NO",3
"11753","J.Daniels","00-0039910","WAS","NO",6
"11754","J.Daniels","00-0039910","WAS","NO",5
"11755","B.Robinson","00-0037746","WAS","NO",20
"11756","B.Robinson","00-0037746","WAS","NO",1
"11757","J.Daniels","00-0039910","WAS","NO",10
"11758","B.Robinson","00-0037746","WAS","NO",4
"11759","B.Robinson","00-0037746","WAS","NO",4
"11760","A.Kamara","00-0033906","NO","WAS",4
"11761","B.Robinson","00-0037746","WAS","NO",-1
"11762","B.Robinson","00-0037746","WAS","NO",0
"11763","B.Robinson","00-0037746","WAS","NO",-4
"11764","J.Daniels","00-0039910","WAS","NO",24
"11765","B.Robinson","00-0037746","WAS","NO",1
"11766","K.Miller","00-0038551","NO","WAS",0
"11767","K.Miller","00-0038551","NO","WAS",8
"11768","K.Miller","00-0038551","NO","WAS",17
"11769","K.Miller","00-0038551","NO","WAS",-6
"11770","B.Robinson","00-0037746","WAS","NO",2
"11771","C.Rodriguez","00-0038611","WAS","NO",2
"11772","J.Daniels","00-0039910","WAS","NO",1
"11773","B.Robinson","00-0037746","WAS","NO",7
"11774","B.Robinson","00-0037746","WAS","NO",-2
"11775","B.Robinson","00-0037746","WAS","NO",-3
"11776","B.Robinson","00-0037746","WAS","NO",7
"11777","K.Miller","00-0038551","NO","WAS",12
"11778","K.Miller","00-0038551","NO","WAS",6
"11779","K.Miller","00-0038551","NO","WAS",12
"11780","K.Miller","00-0038551","NO","WAS",-2
"11781","J.Conner","00-0033553","ARI","CAR",0
"11782","C.Hubbard","00-0036555","CAR","ARI",6
"11783","B.Young","00-0039150","CAR","ARI",5
"11784","C.Hubbard","00-0036555","CAR","ARI",9
"11785","C.Hubbard","00-0036555","CAR","ARI",0
"11786","C.Hubbard","00-0036555","CAR","ARI",7
"11787","D.Thompkins","00-0037487","CAR","ARI",9
"11788","C.Hubbard","00-0036555","CAR","ARI",0
"11789","D.Moore","00-0033589","CAR","ARI",0
"11790","C.Hubbard","00-0036555","CAR","ARI",1
"11791","C.Hubbard","00-0036555","CAR","ARI",1
"11792","C.Hubbard","00-0036555","CAR","ARI",4
"11793","J.Conner","00-0033553","ARI","CAR",5
"11794","K.Murray","00-0035228","ARI","CAR",14
"11795","J.Conner","00-0033553","ARI","CAR",40
"11796","M.Carter","00-0036924","ARI","CAR",6
"11797","C.Hubbard","00-0036555","CAR","ARI",3
"11798","B.Young","00-0039150","CAR","ARI",34
"11799","C.Hubbard","00-0036555","CAR","ARI",3
"11800","B.Young","00-0039150","CAR","ARI",23
"11801","J.Conner","00-0033553","ARI","CAR",3
"11802","J.Conner","00-0033553","ARI","CAR",5
"11803","K.Murray","00-0035228","ARI","CAR",0
"11804","M.Boone","00-0034208","CAR","ARI",1
"11805","J.Conner","00-0033553","ARI","CAR",6
"11806","C.Hubbard","00-0036555","CAR","ARI",5
"11807","J.Conner","00-0033553","ARI","CAR",7
"11808","J.Conner","00-0033553","ARI","CAR",6
"11809","J.Conner","00-0033553","ARI","CAR",10
"11810","J.Conner","00-0033553","ARI","CAR",6
"11811","J.Conner","00-0033553","ARI","CAR",17
"11812","J.Conner","00-0033553","ARI","CAR",6
"11813","C.Hubbard","00-0036555","CAR","ARI",12
"11814","C.Hubbard","00-0036555","CAR","ARI",3
"11815","C.Hubbard","00-0036555","CAR","ARI",5
"11816","C.Hubbard","00-0036555","CAR","ARI",6
"11817","J.Conner","00-0033553","ARI","CAR",2
"11818","K.Murray","00-0035228","ARI","CAR",3
"11819","J.Conner","00-0033553","ARI","CAR",3
"11820","J.Conner","00-0033553","ARI","CAR",1
"11821","C.Hubbard","00-0036555","CAR","ARI",12
"11822","C.Hubbard","00-0036555","CAR","ARI",9
"11823","C.Hubbard","00-0036555","CAR","ARI",3
"11824","C.Hubbard","00-0036555","CAR","ARI",0
"11825","B.Young","00-0039150","CAR","ARI",7
"11826","M.Carter","00-0036924","ARI","CAR",3
"11827","R.Blackshear","00-0037429","CAR","ARI",5
"11828","R.Blackshear","00-0037429","CAR","ARI",3
"11829","R.Blackshear","00-0037429","CAR","ARI",5
"11830","G.Dortch","00-0035500","ARI","CAR",8
"11831","K.Murray","00-0035228","ARI","CAR",4
"11832","K.Murray","00-0035228","ARI","CAR",20
"11833","M.Carter","00-0036924","ARI","CAR",0
"11834","C.Hubbard","00-0036555","CAR","ARI",0
"11835","C.Hubbard","00-0036555","CAR","ARI",3
"11836","C.Hubbard","00-0036555","CAR","ARI",4
"11837","K.Murray","00-0035228","ARI","CAR",9
"11838","K.Murray","00-0035228","ARI","CAR",5
"11839","C.Hubbard","00-0036555","CAR","ARI",7
"11840","K.Murray","00-0035228","ARI","CAR",8
"11841","M.Carter","00-0036924","ARI","CAR",4
"11842","M.Carter","00-0036924","ARI","CAR",5
"11843","C.Hubbard","00-0036555","CAR","ARI",28
"11844","C.Hubbard","00-0036555","CAR","ARI",21
"11845","J.Ford","00-0037267","CLE","CIN",66
"11846","J.Ford","00-0037267","CLE","CIN",1
"11847","D.Thompson-Robinson","00-0038583","CLE","CIN",8
"11848","D.Foreman","00-0033925","CLE","CIN",1
"11849","D.Foreman","00-0033925","CLE","CIN",0
"11850","C.Brown","00-0038597","CIN","CLE",3
"11851","J.Chase","00-0036900","CIN","CLE",7
"11852","C.Brown","00-0038597","CIN","CLE",21
"11853","C.Brown","00-0038597","CIN","CLE",22
"11854","D.Thompson-Robinson","00-0038583","CLE","CIN",-6
"11855","C.Brown","00-0038597","CIN","CLE",3
"11856","C.Brown","00-0038597","CIN","CLE",-2
"11857","P.Strong","00-0038098","CLE","CIN",6
"11858","C.Brown","00-0038597","CIN","CLE",1
"11859","J.Ford","00-0037267","CLE","CIN",2
"11860","C.Brown","00-0038597","CIN","CLE",5
"11861","C.Brown","00-0038597","CIN","CLE",4
"11862","D.Thompson-Robinson","00-0038583","CLE","CIN",12
"11863","D.Thompson-Robinson","00-0038583","CLE","CIN",-8
"11864","D.Thompson-Robinson","00-0038583","CLE","CIN",4
"11865","C.Brown","00-0038597","CIN","CLE",3
"11866","C.Brown","00-0038597","CIN","CLE",5
"11867","J.Burrow","00-0036442","CIN","CLE",16
"11868","C.Brown","00-0038597","CIN","CLE",-1
"11869","J.Burrow","00-0036442","CIN","CLE",3
"11870","C.Brown","00-0038597","CIN","CLE",3
"11871","J.Ford","00-0037267","CLE","CIN",1
"11872","D.Thompson-Robinson","00-0038583","CLE","CIN",5
"11873","J.Ford","00-0037267","CLE","CIN",3
"11874","J.Ford","00-0037267","CLE","CIN",4
"11875","P.Strong","00-0038098","CLE","CIN",0
"11876","J.Ford","00-0037267","CLE","CIN",-3
"11877","D.Thompson-Robinson","00-0038583","CLE","CIN",14
"11878","J.Ford","00-0037267","CLE","CIN",7
"11879","J.Ford","00-0037267","CLE","CIN",4
"11880","D.Thompson-Robinson","00-0038583","CLE","CIN",6
"11881","D.Thompson-Robinson","00-0038583","CLE","CIN",14
"11882","C.Brown","00-0038597","CIN","CLE",5
"11883","J.Ford","00-0037267","CLE","CIN",5
"11884","J.Ford","00-0037267","CLE","CIN",2
"11885","C.Brown","00-0038597","CIN","CLE",9
"11886","C.Brown","00-0038597","CIN","CLE",4
"11887","C.Brown","00-0038597","CIN","CLE",2
"11888","C.Brown","00-0038597","CIN","CLE",0
"11889","C.Brown","00-0038597","CIN","CLE",4
"11890","G.Edwards","00-0034184","LAC","DEN",4
"11891","D.Davis","00-0038573","LAC","DEN",-3
"11892","A.Estime","00-0039373","DEN","LAC",6
"11893","J.Williams","00-0036997","DEN","LAC",6
"11894","M.Mims","00-0038976","DEN","LAC",3
"11895","J.Williams","00-0036997","DEN","LAC",15
"11896","A.Estime","00-0039373","DEN","LAC",3
"11897","B.Watson","00-0039573","DEN","LAC",7
