"","rusher_player_name","pos_team","yards_gained"
"8176","C.Brown","CIN",3
"8177","G.Edwards","LAC",8
"8178","J.Dobbins","LAC",0
"8179","G.Edwards","LAC",0
"8180","C.Brown","CIN",5
"8181","C.Brown","CIN",4
"8182","C.Brown","CIN",1
"8183","J.Herbert","LAC",20
"8184","C.Brown","CIN",2
"8185","C.Brown","CIN",2
"8186","C.Brown","CIN",2
"8187","J.Dobbins","LAC",3
"8188","G.Edwards","LAC",5
"8189","J.Herbert","LAC",30
"8190","G.Edwards","LAC",9
"8191","G.Edwards","LAC",4
"8192","H.Haskins","LAC",1
"8193","H.Haskins","LAC",0
"8194","J.Dobbins","LAC",1
"8195","C.Brown","CIN",5
"8196","J.Dobbins","LAC",3
"8197","J.Dobbins","LAC",2
"8198","J.Herbert","LAC",9
"8199","J.Herbert","LAC",-1
"8200","G.Edwards","LAC",1
"8201","J.Dobbins","LAC",-3
"8202","C.Brown","CIN",4
"8203","C.Brown","CIN",27
"8204","C.Brown","CIN",2
"8205","C.Brown","CIN",-3
"8206","D.Sample","CIN",-4
"8207","C.Brown","CIN",5
"8208","J.Dobbins","LAC",0
"8209","D.Davis","LAC",6
"8210","J.Dobbins","LAC",15
"8211","J.Herbert","LAC",7
"8212","C.Brown","CIN",2
"8213","C.Brown","CIN",3
"8214","C.Brown","CIN",9
"8215","C.Brown","CIN",1
"8216","J.Burrow","CIN",14
"8217","C.Brown","CIN",4
"8218","J.Dobbins","LAC",7
"8219","J.Dobbins","LAC",-1
"8220","C.Brown","CIN",3
"8221","C.Brown","CIN",-2
"8222","C.Brown","CIN",2
"8223","J.Burrow","CIN",14
"8224","J.Dobbins","LAC",29
"8225","N.Chubb","CLE",6
"8226","N.Chubb","CLE",6
"8227","N.Chubb","CLE",1
"8228","N.Chubb","CLE",-2
"8229","A.Kamara","NO",13
"8230","A.Kamara","NO",5
"8231","T.Hill","NO",10
"8232","N.Chubb","CLE",3
"8233","A.Kamara","NO",9
"8234","D.Carr","NO",8
"8235","T.Hill","NO",-1
"8236","K.Toney","CLE",-7
"8237","J.Winston","CLE",8
"8238","A.Kamara","NO",7
"8239","A.Kamara","NO",2
"8240","J.Ford","CLE",0
"8241","N.Chubb","CLE",5
"8242","J.Ford","CLE",5
"8243","J.Ford","CLE",1
"8244","A.Kamara","NO",-1
"8245","J.Mims","NO",1
"8246","A.Kamara","NO",7
"8247","A.Kamara","NO",0
"8248","J.Ford","CLE",1
"8249","T.Hill","NO",12
"8250","A.Kamara","NO",0
"8251","N.Chubb","CLE",14
"8252","N.Chubb","CLE",5
"8253","N.Chubb","CLE",8
"8254","A.Kamara","NO",2
"8255","A.Kamara","NO",-1
"8256","A.Kamara","NO",-3
"8257","N.Chubb","CLE",0
"8258","J.Ford","CLE",3
"8259","A.Kamara","NO",4
"8260","J.Mims","NO",2
"8261","T.Hill","NO",33
"8262","N.Chubb","CLE",4
"8263","A.Kamara","NO",18
"8264","T.Hill","NO",6
"8265","A.Kamara","NO",5
"8266","A.Kamara","NO",0
"8267","T.Hill","NO",3
"8268","T.Hill","NO",75
"8269","P.Strong","CLE",3
"8270","P.Strong","CLE",2
"8271","J.Jacobs","GB",1
"8272","J.Jacobs","GB",10
"8273","J.Jacobs","GB",8
"8274","J.Jacobs","GB",6
"8275","Em.Wilson","GB",13
"8276","D.Swift","CHI",2
"8277","C.Williams","CHI",16
"8278","D.Swift","CHI",3
"8279","D.Swift","CHI",-3
"8280","J.Jacobs","GB",5
"8281","J.Jacobs","GB",-1
"8282","D.Swift","CHI",3
"8283","C.Williams","CHI",5
"8284","C.Williams","CHI",7
"8285","J.Jacobs","GB",0
"8286","J.Jacobs","GB",-1
"8287","J.Jacobs","GB",3
"8288","J.Jacobs","GB",2
"8289","J.Jacobs","GB",9
"8290","J.Reed","GB",-5
"8291","D.Swift","CHI",2
"8292","D.Swift","CHI",0
"8293","C.Williams","CHI",13
"8294","D.Moore","CHI",5
"8295","D.Swift","CHI",4
"8296","C.Williams","CHI",7
"8297","C.Williams","CHI",12
"8298","D.Swift","CHI",2
"8299","R.Johnson","CHI",2
"8300","R.Johnson","CHI",1
"8301","D.Swift","CHI",14
"8302","D.Swift","CHI",1
"8303","R.Johnson","CHI",6
"8304","R.Johnson","CHI",0
"8305","J.Jacobs","GB",3
"8306","Em.Wilson","GB",4
"8307","J.Jacobs","GB",5
"8308","J.Jacobs","GB",7
"8309","C.Williams","CHI",3
"8310","C.Williams","CHI",3
"8311","R.Johnson","CHI",7
"8312","R.Johnson","CHI",5
"8313","D.Swift","CHI",1
"8314","C.Williams","CHI",4
"8315","D.Swift","CHI",39
"8316","J.Jacobs","GB",12
"8317","J.Jacobs","GB",-1
"8318","J.Jacobs","GB",4
"8319","J.Love","GB",5
"8320","R.Johnson","CHI",3
"8321","R.Johnson","CHI",1
"8322","D.Swift","CHI",1
"8323","R.Johnson","CHI",6
"8324","D.Swift","CHI",2
"8325","J.Jacobs","GB",4
"8326","J.Love","GB",13
"8327","J.Love","GB",1
"8328","J.Jacobs","GB",0
"8329","R.Johnson","CHI",2
"8330","J.Mixon","HOU",1
"8331","J.Mixon","HOU",45
"8332","R.Dowdle","DAL",3
"8333","R.Dowdle","DAL",1
"8334","C.Stroud","HOU",3
"8335","C.Lamb","DAL",13
"8336","R.Dowdle","DAL",-2
"8337","R.Dowdle","DAL",4
"8338","D.Pierce","HOU",2
"8339","J.Mixon","HOU",5
"8340","J.Mixon","HOU",1
"8341","J.Mixon","HOU",9
"8342","J.Mixon","HOU",0
"8343","J.Mixon","HOU",1
"8344","R.Dowdle","DAL",2
"8345","J.Mixon","HOU",9
"8346","J.Mixon","HOU",1
"8347","T.Dell","HOU",4
"8348","J.Mixon","HOU",-1
"8349","R.Dowdle","DAL",-2
"8350","J.Mixon","HOU",0
"8351","R.Dowdle","DAL",9
"8352","R.Dowdle","DAL",3
"8353","C.Rush","DAL",2
"8354","R.Dowdle","DAL",1
"8355","C.Stroud","HOU",3
"8356","J.Mixon","HOU",4
"8357","D.Vaughn","DAL",3
"8358","C.Rush","DAL",0
"8359","J.Mixon","HOU",5
"8360","J.Mixon","HOU",0
"8361","J.Mixon","HOU",2
"8362","R.Dowdle","DAL",9
"8363","C.Stroud","HOU",20
"8364","E.Elliott","DAL",8
"8365","J.Mixon","HOU",3
"8366","J.Mixon","HOU",17
"8367","J.Mixon","HOU",1
"8368","J.Mixon","HOU",5
"8369","J.Mixon","HOU",1
"8370","D.Vaughn","DAL",1
"8371","D.Vaughn","DAL",2
"8372","D.Vaughn","DAL",7
"8373","B.Hall","NYJ",7
"8374","B.Hall","NYJ",0
"8375","A.Richardson","IND",0
"8376","J.Taylor","IND",2
"8377","J.Taylor","IND",8
"8378","J.Taylor","IND",10
"8379","J.Taylor","IND",1
"8380","J.Taylor","IND",5
"8381","B.Hall","NYJ",1
"8382","A.Richardson","IND",4
"8383","J.Taylor","IND",2
"8384","B.Hall","NYJ",6
"8385","A.Richardson","IND",5
"8386","J.Taylor","IND",3
"8387","A.Richardson","IND",3
"8388","J.Taylor","IND",-1
"8389","A.Richardson","IND",2
"8390","A.Rodgers","NYJ",7
"8391","T.Conklin","NYJ",0
"8392","J.Taylor","IND",3
"8393","A.Richardson","IND",5
"8394","J.Taylor","IND",1
"8395","J.Taylor","IND",1
"8396","J.Taylor","IND",4
"8397","J.Taylor","IND",2
"8398","A.Mitchell","IND",2
"8399","B.Hall","NYJ",3
"8400","J.Taylor","IND",-1
"8401","B.Hall","NYJ",6
"8402","B.Hall","NYJ",4
"8403","J.Taylor","IND",3
"8404","J.Taylor","IND",4
"8405","B.Hall","NYJ",7
"8406","B.Hall","NYJ",18
"8407","J.Taylor","IND",-3
"8408","J.Taylor","IND",-3
"8409","J.Taylor","IND",9
"8410","J.Taylor","IND",1
"8411","J.Taylor","IND",0
"8412","B.Hall","NYJ",5
"8413","A.Richardson","IND",0
"8414","J.Taylor","IND",3
"8415","B.Hall","NYJ",0
"8416","A.Richardson","IND",5
"8417","B.Hall","NYJ",3
"8418","B.Hall","NYJ",16
"8419","B.Allen","NYJ",4
"8420","J.Taylor","IND",1
"8421","B.Hall","NYJ",1
"8422","B.Allen","NYJ",2
"8423","B.Hall","NYJ",1
"8424","B.Hall","NYJ",0
"8425","A.Richardson","IND",4
"8426","J.Taylor","IND",2
"8427","A.Richardson","IND",4
"8428","J.Taylor","IND",0
"8429","B.Thomas","JAX",4
"8430","T.Etienne","JAX",5
"8431","D.Johnson","JAX",0
"8432","M.Jones","JAX",5
"8433","D.Montgomery","DET",5
"8434","D.Montgomery","DET",9
"8435","D.Montgomery","DET",5
"8436","D.Montgomery","DET",2
"8437","T.Etienne","JAX",0
"8438","T.Etienne","JAX",-1
"8439","J.Gibbs","DET",3
"8440","J.Gibbs","DET",1
"8441","J.Gibbs","DET",8
"8442","J.Goff","DET",3
"8443","J.Gibbs","DET",23
"8444","J.Gibbs","DET",3
"8445","J.Gibbs","DET",1
"8446","T.Etienne","JAX",1
"8447","D.Montgomery","DET",11
"8448","D.Montgomery","DET",8
"8449","D.Montgomery","DET",5
"8450","J.Goff","DET",5
"8451","D.Montgomery","DET",6
"8452","T.Etienne","JAX",3
"8453","J.Gibbs","DET",3
"8454","J.Gibbs","DET",0
"8455","T.Etienne","JAX",3
"8456","M.Jones","JAX",2
"8457","T.Etienne","JAX",1
"8458","J.Goff","DET",5
"8459","D.Montgomery","DET",6
"8460","D.Montgomery","DET",1
"8461","D.Montgomery","DET",5
"8462","J.Goff","DET",8
"8463","D.Montgomery","DET",4
"8464","A.St. Brown","DET",-4
"8465","D.Montgomery","DET",5
"8466","D.Montgomery","DET",2
"8467","D.Montgomery","DET",1
"8468","T.Etienne","JAX",2
"8469","T.Etienne","JAX",9
"8470","J.Gibbs","DET",16
"8471","J.Gibbs","DET",7
"8472","J.Williams","DET",2
"8473","J.Gibbs","DET",4
"8474","T.Etienne","JAX",-1
"8475","T.Etienne","JAX",2
"8476","D.Johnson","JAX",3
"8477","C.Reynolds","DET",19
"8478","H.Hooker","DET",2
"8479","C.Reynolds","DET",2
"8480","T.Etienne","JAX",3
"8481","S.Vaki","DET",7
"8482","S.Vaki","DET",-1
"8483","S.Vaki","DET",4
"8484","S.Vaki","DET",-2
"8485","S.Vaki","DET",1
"8486","H.Hooker","DET",3
"8487","X.Worthy","KC",7
"8488","J.Cook","BUF",3
"8489","J.Cook","BUF",3
"8490","K.Hunt","KC",5
"8491","R.Davis","BUF",1
"8492","J.Cook","BUF",0
"8493","J.Allen","BUF",2
"8494","K.Hunt","KC",4
"8495","K.Hunt","KC",4
"8496","K.Hunt","KC",5
"8497","K.Hunt","KC",4
"8498","J.Allen","BUF",3
"8499","J.Cook","BUF",5
"8500","J.Allen","BUF",2
"8501","J.Cook","BUF",-1
"8502","J.Cook","BUF",6
"8503","J.Cook","BUF",1
"8504","J.Allen","BUF",6
"8505","K.Hunt","KC",2
"8506","M.Hardman","KC",9
"8507","C.Steele","KC",2
"8508","K.Hunt","KC",0
"8509","Ty.Johnson","BUF",8
"8510","Ty.Johnson","BUF",5
"8511","Ty.Johnson","BUF",6
"8512","K.Hunt","KC",7
"8513","K.Hunt","KC",0
"8514","J.Cook","BUF",2
"8515","J.Allen","BUF",1
"8516","R.Davis","BUF",2
"8517","K.Hunt","KC",4
"8518","K.Hunt","KC",6
"8519","J.Cook","BUF",1
"8520","R.Davis","BUF",2
"8521","J.Allen","BUF",2
"8522","R.Davis","BUF",6
"8523","R.Davis","BUF",0
"8524","K.Hunt","KC",17
"8525","K.Hunt","KC",2
"8526","K.Hunt","KC",0
"8527","Ty.Johnson","BUF",-1
"8528","J.Allen","BUF",9
"8529","J.Allen","BUF",2
"8530","J.Allen","BUF",4
"8531","Ty.Johnson","BUF",0
"8532","J.Allen","BUF",26
"8533","R.Stevenson","NE",1
"8534","R.Stevenson","NE",12
"8535","K.Williams","LA",4
"8536","K.Williams","LA",1
"8537","K.Williams","LA",3
"8538","R.Stevenson","NE",3
"8539","R.Stevenson","NE",4
"8540","K.Williams","LA",18
"8541","K.Williams","LA",4
"8542","K.Williams","LA",2
"8543","R.Stevenson","NE",5
"8544","A.Gibson","NE",4
"8545","A.Gibson","NE",7
"8546","A.Gibson","NE",1
"8547","A.Gibson","NE",6
"8548","B.Corum","LA",5
"8549","B.Corum","LA",10
"8550","B.Corum","LA",6
"8551","B.Corum","LA",0
"8552","R.Stevenson","NE",1
"8553","R.Stevenson","NE",10
"8554","D.Maye","NE",6
"8555","K.Williams","LA",7
"8556","K.Williams","LA",4
"8557","K.Williams","LA",6
"8558","K.Williams","LA",1
"8559","R.Stevenson","NE",9
"8560","R.Stevenson","NE",3
"8561","M.Jones","NE",5
"8562","R.Stevenson","NE",3
"8563","R.Stevenson","NE",0
"8564","K.Williams","LA",12
"8565","K.Williams","LA",9
"8566","M.Stafford","LA",3
"8567","K.Williams","LA",8
"8568","R.Stevenson","NE",2
"8569","R.Stevenson","NE",5
"8570","D.Maye","NE",16
"8571","R.Stevenson","NE",3
"8572","D.Maye","NE",5
"8573","B.Corum","LA",0
"8574","R.Stevenson","NE",-2
"8575","R.Stevenson","NE",4
"8576","J.Hasty","NE",-3
"8577","J.Hasty","NE",5
"8578","R.Stevenson","NE",3
"8579","R.Stevenson","NE",3
"8580","R.Stevenson","NE",0
"8581","K.Williams","LA",2
"8582","K.Williams","LA",5
"8583","R.Stevenson","NE",4
"8584","D.Achane","MIA",5
"8585","D.Achane","MIA",-1
"8586","D.Achane","MIA",4
"8587","D.Achane","MIA",3
"8588","R.Mostert","MIA",1
"8589","Z.White","LV",2
"8590","T.Tucker","LV",7
"8591","Z.White","LV",2
"8592","J.Meyers","LV",20
"8593","Z.White","LV",1
"8594","A.Mattison","LV",8
"8595","D.Achane","MIA",0
"8596","D.Achane","MIA",9
"8597","D.Achane","MIA",3
"8598","J.Wright","MIA",0
"8599","J.Wright","MIA",5
"8600","D.Achane","MIA",0
"8601","R.Mostert","MIA",1
"8602","G.Minshew","LV",1
"8603","B.Bowers","LV",-3
"8604","Z.White","LV",1
"8605","A.Mattison","LV",4
"8606","G.Minshew","LV",6
"8607","A.Mattison","LV",0
"8608","Z.White","LV",3
"8609","D.Achane","MIA",8
"8610","D.Achane","MIA",-2
"8611","D.Achane","MIA",7
"8612","M.Washington","MIA",7
"8613","D.Achane","MIA",30
"8614","R.Mostert","MIA",-4
"8615","A.Mattison","LV",6
"8616","A.Mattison","LV",1
"8617","A.Mattison","LV",0
"8618","J.Wright","MIA",2
"8619","J.Wright","MIA",-2
"8620","D.Achane","MIA",2
"8621","A.Abdullah","LV",1
"8622","D.Achane","MIA",7
"8623","D.Achane","MIA",-2
"8624","D.Achane","MIA",-1
"8625","J.Wright","MIA",-1
"8626","D.Achane","MIA",1
"8627","T.Pollard","TEN",-2
"8628","W.Levis","TEN",2
"8629","S.Darnold","MIN",5
"8630","S.Darnold","MIN",0
"8631","T.Spears","TEN",4
"8632","T.Pollard","TEN",4
"8633","W.Levis","TEN",3
"8634","W.Levis","TEN",10
"8635","W.Levis","TEN",1
"8636","T.Pollard","TEN",3
"8637","W.Levis","TEN",3
"8638","A.Jones","MIN",3
"8639","T.Pollard","TEN",2
"8640","T.Spears","TEN",-2
"8641","A.Jones","MIN",4
"8642","A.Jones","MIN",1
"8643","S.Darnold","MIN",3
"8644","A.Jones","MIN",4
"8645","A.Jones","MIN",3
"8646","S.Darnold","MIN",6
"8647","A.Jones","MIN",0
"8648","S.Darnold","MIN",1
"8649","T.Pollard","TEN",0
"8650","C.Akers","MIN",1
"8651","S.Darnold","MIN",2
"8652","C.Akers","MIN",12
"8653","C.Akers","MIN",0
"8654","A.Jones","MIN",5
"8655","T.Pollard","TEN",3
"8656","W.Levis","TEN",-2
"8657","A.Jones","MIN",3
"8658","A.Jones","MIN",1
"8659","T.Pollard","TEN",-1
"8660","W.Levis","TEN",1
"8661","C.Akers","MIN",-1
"8662","C.Akers","MIN",2
"8663","T.Spears","TEN",-2
"8664","A.Jones","MIN",0
"8665","A.Jones","MIN",4
"8666","A.Jones","MIN",5
"8667","S.Darnold","MIN",2
"8668","T.Pollard","TEN",4
"8669","T.Pollard","TEN",2
"8670","C.Akers","MIN",4
"8671","C.Akers","MIN",4
"8672","C.Akers","MIN",-3
"8673","C.Akers","MIN",3
"8674","C.Akers","MIN",3
"8675","A.Jones","MIN",3
"8676","A.Jones","MIN",4
"8677","A.Jones","MIN",-1
"8678","C.McCaffrey","SF",3
"8679","K.Walker","SEA",6
"8680","K.Walker","SEA",1
"8681","C.McCaffrey","SF",2
"8682","B.Purdy","SF",9
"8683","C.McCaffrey","SF",0
"8684","C.McCaffrey","SF",5
"8685","J.Mason","SF",8
"8686","J.Mason","SF",5
"8687","B.Purdy","SF",10
"8688","K.Walker","SEA",4
"8689","Z.Charbonnet","SEA",2
"8690","K.Walker","SEA",11
"8691","G.Smith","SEA",0
"8692","Z.Charbonnet","SEA",0
"8693","C.McCaffrey","SF",1
"8694","C.McCaffrey","SF",2
"8695","B.Purdy","SF",13
"8696","C.McCaffrey","SF",7
"8697","C.McCaffrey","SF",6
"8698","K.Walker","SEA",5
"8699","C.McCaffrey","SF",11
"8700","K.Walker","SEA",2
"8701","C.McCaffrey","SF",9
"8702","C.McCaffrey","SF",2
"8703","B.Purdy","SF",4
"8704","K.Walker","SEA",5
"8705","K.Walker","SEA",5
"8706","K.Walker","SEA",3
"8707","K.Walker","SEA",1
"8708","C.McCaffrey","SF",3
"8709","C.McCaffrey","SF",1
"8710","B.Purdy","SF",4
"8711","C.McCaffrey","SF",7
"8712","D.Samuel","SF",-1
"8713","C.McCaffrey","SF",1
"8714","C.McCaffrey","SF",8
"8715","K.Walker","SEA",3
"8716","J.Smith-Njigba","SEA",8
"8717","K.Walker","SEA",0
"8718","K.Walker","SEA",4
"8719","K.Walker","SEA",4
"8720","Z.Charbonnet","SEA",1
"8721","G.Smith","SEA",0
"8722","Z.Charbonnet","SEA",0
"8723","C.McCaffrey","SF",11
"8724","C.McCaffrey","SF",1
"8725","C.McCaffrey","SF",-1
"8726","G.Smith","SEA",16
"8727","G.Smith","SEA",13
"8728","S.Barkley","PHI",3
"8729","S.Barkley","PHI",4
"8730","S.Barkley","PHI",-2
"8731","K.Gainwell","PHI",9
"8732","B.Robinson","WAS",1
"8733","S.Barkley","PHI",8
"8734","S.Barkley","PHI",1
"8735","J.Hurts","PHI",2
"8736","J.Daniels","WAS",5
"8737","B.Robinson","WAS",18
"8738","B.Robinson","WAS",1
"8739","S.Barkley","PHI",6
"8740","A.Ekeler","WAS",6
"8741","J.Daniels","WAS",2
"8742","S.Barkley","PHI",7
"8743","S.Barkley","PHI",2
"8744","S.Barkley","PHI",3
"8745","B.Robinson","WAS",6
"8746","J.Hurts","PHI",5
"8747","S.Barkley","PHI",1
"8748","B.Robinson","WAS",7
"8749","A.Ekeler","WAS",1
"8750","J.Daniels","WAS",1
"8751","S.Barkley","PHI",7
"8752","S.Barkley","PHI",9
"8753","S.Barkley","PHI",4
"8754","J.Hurts","PHI",2
"8755","S.Barkley","PHI",2
"8756","J.Hurts","PHI",9
"8757","J.Hurts","PHI",5
"8758","S.Barkley","PHI",1
"8759","B.Robinson","WAS",5
"8760","B.Robinson","WAS",8
"8761","B.Robinson","WAS",-3
"8762","B.Robinson","WAS",2
"8763","B.Robinson","WAS",8
"8764","J.Daniels","WAS",-2
"8765","J.Hurts","PHI",7
"8766","S.Barkley","PHI",1
"8767","S.Barkley","PHI",0
"8768","S.Barkley","PHI",4
"8769","J.Hurts","PHI",2
"8770","B.Robinson","WAS",3
"8771","J.Daniels","WAS",7
"8772","B.Robinson","WAS",4
"8773","B.Robinson","WAS",1
"8774","S.Barkley","PHI",9
"8775","S.Barkley","PHI",0
"8776","J.Hurts","PHI",7
"8777","K.Gainwell","PHI",14
"8778","K.Gainwell","PHI",13
"8779","K.Gainwell","PHI",7
"8780","S.Barkley","PHI",3
"8781","J.Hurts","PHI",1
"8782","B.Robinson","WAS",3
"8783","B.Robinson","WAS",0
"8784","B.Robinson","WAS",-1
"8785","J.Daniels","WAS",0
"8786","S.Barkley","PHI",3
"8787","S.Barkley","PHI",1
"8788","S.Barkley","PHI",23
"8789","S.Barkley","PHI",7
"8790","S.Barkley","PHI",39
"8791","J.Daniels","WAS",5
"8792","J.McNichols","WAS",6
"8793","J.McNichols","WAS",-4
"8794","J.McNichols","WAS",3
"8795","J.Conner","ARI",4
"8796","K.Walker","SEA",-5
"8797","K.Walker","SEA",6
"8798","Z.Charbonnet","SEA",0
"8799","J.Conner","ARI",0
"8800","T.Benson","ARI",2
"8801","K.Walker","SEA",-2
"8802","J.Conner","ARI",4
"8803","K.Murray","ARI",3
"8804","K.Walker","SEA",5
"8805","K.Walker","SEA",14
"8806","K.Walker","SEA",0
"8807","K.Walker","SEA",2
"8808","J.Conner","ARI",1
"8809","K.Walker","SEA",0
"8810","Z.Charbonnet","SEA",3
"8811","Z.Charbonnet","SEA",-2
"8812","E.Demercado","ARI",14
"8813","K.Walker","SEA",4
"8814","K.Walker","SEA",5
"8815","J.Conner","ARI",1
"8816","T.Benson","ARI",7
"8817","T.Benson","ARI",0
"8818","J.Conner","ARI",2
"8819","J.Conner","ARI",-4
"8820","K.Walker","SEA",-1
"8821","K.Walker","SEA",3
"8822","Z.Charbonnet","SEA",12
"8823","K.Walker","SEA",4
"8824","T.Benson","ARI",9
"8825","K.Murray","ARI",6
"8826","G.Smith","SEA",4
"8827","K.Walker","SEA",3
"8828","Z.Charbonnet","SEA",6
"8829","K.Walker","SEA",6
"8830","K.Walker","SEA",-3
"8831","Z.Charbonnet","SEA",3
"8832","J.Dobbins","LAC",0
"8833","G.Edwards","LAC",8
"8834","G.Edwards","LAC",4
"8835","J.Herbert","LAC",4
"8836","J.Dobbins","LAC",12
"8837","J.Dobbins","LAC",2
"8838","J.Herbert","LAC",5
"8839","L.Jackson","BAL",5
"8840","D.Henry","BAL",5
"8841","D.Henry","BAL",3
"8842","J.Dobbins","LAC",4
"8843","D.Henry","BAL",5
"8844","J.Dobbins","LAC",5
"8845","J.Dobbins","LAC",17
"8846","G.Edwards","LAC",4
"8847","G.Edwards","LAC",0
"8848","G.Edwards","LAC",3
"8849","D.Henry","BAL",19
"8850","D.Henry","BAL",14
"8851","J.Hill","BAL",5
"8852","D.Henry","BAL",11
"8853","L.Jackson","BAL",10
"8854","G.Edwards","LAC",0
"8855","D.Henry","BAL",5
"8856","D.Henry","BAL",4
"8857","D.Henry","BAL",0
"8858","M.Andrews","BAL",2
"8859","L.Jackson","BAL",-1
"8860","J.Herbert","LAC",8
"8861","D.Henry","BAL",3
"8862","D.Henry","BAL",3
"8863","D.Henry","BAL",-3
"8864","G.Edwards","LAC",-2
"8865","H.Haskins","LAC",3
"8866","D.Henry","BAL",3
"8867","L.Jackson","BAL",0
"8868","D.Henry","BAL",27
"8869","J.Hill","BAL",1
"8870","D.Henry","BAL",0
"8871","D.Henry","BAL",2
"8872","D.Henry","BAL",9
"8873","D.Henry","BAL",4
"8874","G.Edwards","LAC",-7
"8875","D.Henry","BAL",0
"8876","D.Henry","BAL",5
"8877","L.Jackson","BAL",2
"8878","J.Hill","BAL",51
"8879","D.Henry","BAL",5
"8880","D.Henry","BAL",4
"8881","D.Henry","BAL",6
"8882","D.Henry","BAL",6
"8883","L.Jackson","BAL",1
"8884","J.Hill","BAL",-2
"8885","J.Herbert","LAC",12
"8886","G.Edwards","LAC",1
"8887","R.Dowdle","DAL",4
"8888","B.Robinson","WAS",-2
"8889","J.Daniels","WAS",16
"8890","A.Ekeler","WAS",3
"8891","R.Dowdle","DAL",3
"8892","R.Dowdle","DAL",4
"8893","R.Dowdle","DAL",9
"8894","R.Dowdle","DAL",3
"8895","R.Dowdle","DAL",-3
"8896","J.Daniels","WAS",7
"8897","B.Robinson","WAS",7
"8898","D.Brown","WAS",14
"8899","B.Robinson","WAS",6
"8900","B.Robinson","WAS",2
"8901","R.Dowdle","DAL",6
"8902","R.Dowdle","DAL",3
"8903","E.Elliott","DAL",4
"8904","C.Rush","DAL",0
"8905","C.Rush","DAL",3
"8906","R.Dowdle","DAL",6
"8907","E.Elliott","DAL",0
"8908","B.Robinson","WAS",0
"8909","A.Ekeler","WAS",3
"8910","J.Daniels","WAS",2
"8911","A.Ekeler","WAS",3
"8912","A.Ekeler","WAS",2
"8913","A.Ekeler","WAS",3
"8914","J.Daniels","WAS",5
"8915","J.McNichols","WAS",13
"8916","J.McNichols","WAS",3
"8917","J.Daniels","WAS",4
"8918","J.Daniels","WAS",17
"8919","R.Dowdle","DAL",9
"8920","R.Dowdle","DAL",2
"8921","R.Dowdle","DAL",3
"8922","T.Lance","DAL",-3
"8923","A.Ekeler","WAS",3
"8924","R.Dowdle","DAL",7
"8925","R.Dowdle","DAL",1
"8926","A.Ekeler","WAS",-1
"8927","C.Rush","DAL",0
"8928","E.Elliott","DAL",2
"8929","A.Ekeler","WAS",3
"8930","A.Ekeler","WAS",3
"8931","R.Dowdle","DAL",4
"8932","C.Lamb","DAL",1
"8933","R.Dowdle","DAL",9
"8934","R.Dowdle","DAL",7
"8935","R.Dowdle","DAL",2
"8936","J.McNichols","WAS",6
"8937","J.Daniels","WAS",2
"8938","J.Daniels","WAS",23
"8939","C.Rush","DAL",-2
"8940","R.Dowdle","DAL",7
"8941","G.Minshew","LV",0
"8942","J.Williams","DEN",7
"8943","J.Williams","DEN",1
"8944","A.Abdullah","LV",5
"8945","J.McLaughlin","DEN",11
"8946","J.McLaughlin","DEN",18
"8947","J.Williams","DEN",-4
"8948","S.McCormick","LV",11
"8949","A.Abdullah","LV",5
"8950","A.Abdullah","LV",3
"8951","A.Abdullah","LV",4
"8952","M.Burton","DEN",3
"8953","J.Williams","DEN",-3
"8954","B.Nix","DEN",5
"8955","S.McCormick","LV",5
"8956","A.Abdullah","LV",0
"8957","A.Abdullah","LV",5
"8958","A.Estime","DEN",9
"8959","A.Estime","DEN",2
"8960","M.Mims","DEN",-5
"8961","J.McLaughlin","DEN",-4
"8962","A.Abdullah","LV",3
"8963","J.Williams","DEN",0
"8964","S.McCormick","LV",19
"8965","S.McCormick","LV",-3
"8966","J.McLaughlin","DEN",1
"8967","J.McLaughlin","DEN",3
"8968","J.Williams","DEN",1
"8969","G.Minshew","LV",5
"8970","S.McCormick","LV",1
"8971","M.Mims","DEN",3
"8972","J.Williams","DEN",-2
"8973","A.Abdullah","LV",3
"8974","J.McLaughlin","DEN",8
"8975","J.McLaughlin","DEN",7
"8976","D.Ridder","LV",3
"8977","J.Williams","DEN",-2
"8978","A.Estime","DEN",4
"8979","A.Richardson","IND",10
"8980","J.Taylor","IND",2
"8981","J.Taylor","IND",8
"8982","J.Taylor","IND",1
"8983","A.Richardson","IND",17
"8984","A.Richardson","IND",8
"8985","J.Taylor","IND",0
"8986","D.Montgomery","DET",2
"8987","D.Montgomery","DET",1
"8988","D.Montgomery","DET",6
"8989","J.Taylor","IND",2
"8990","J.Taylor","IND",2
"8991","J.Taylor","IND",2
"8992","J.Gibbs","DET",0
"8993","J.Gibbs","DET",2
"8994","J.Gibbs","DET",17
"8995","J.Gibbs","DET",3
"8996","J.Gibbs","DET",0
"8997","J.Gibbs","DET",1
"8998","J.Taylor","IND",4
"8999","A.Richardson","IND",3
"9000","J.Taylor","IND",0
"9001","D.Montgomery","DET",8
"9002","D.Montgomery","DET",3
"9003","J.Gibbs","DET",1
"9004","D.Montgomery","DET",13
"9005","D.Montgomery","DET",6
"9006","J.Taylor","IND",0
"9007","J.Gibbs","DET",6
"9008","J.Gibbs","DET",-2
"9009","J.Gibbs","DET",5
"9010","J.Goff","DET",1
"9011","D.Montgomery","DET",-2
