"","receiver_player_name","receiver_player_id","passer_player_name","passer_player_id","complete_pass","air_yards","yards_after_catch"
"12896","M.Alie-Cox","00-0033217","A.Richardson","00-0039164",1,8,3
"12897","A.Pierce","00-0037664","A.Richardson","00-0039164",0,46,NA
"12898","M.Pittman","00-0036252","A.Richardson","00-0039164",1,6,2
"12899","A.Mitchell","00-0039890","A.Richardson","00-0039164",0,27,NA
"12900","K.Granson","00-0036876","A.Richardson","00-0039164",0,31,NA
"12901","M.Pittman","00-0036252","A.Richardson","00-0039164",1,1,7
"12902","A.Pierce","00-0037664","A.Richardson","00-0039164",1,3,0
"12903","H.Henry","00-0033090","D.Maye","00-0039851",0,16,NA
"12904","H.Henry","00-0033090","D.Maye","00-0039851",1,11,0
"12905","H.Henry","00-0033090","D.Maye","00-0039851",1,9,0
"12906","D.London","00-0037238","K.Cousins","00-0029604",1,5,7
"12907","R.McCloud","00-0034407","K.Cousins","00-0029604",1,-2,3
"12908","T.Allgeier","00-0037263","K.Cousins","00-0029604",1,-1,7
"12909","B.Robinson","00-0038542","K.Cousins","00-0029604",1,4,0
"12910","D.Mooney","00-0036309","K.Cousins","00-0029604",0,14,NA
"12911","L.McConkey","00-0039915","J.Herbert","00-0036355",1,-3,5
"12912","B.Robinson","00-0038542","K.Cousins","00-0029604",1,-7,10
"12913","D.London","00-0037238","K.Cousins","00-0029604",1,8,9
"12914","L.McConkey","00-0039915","J.Herbert","00-0036355",1,16,32
"12915",NA,NA,"J.Herbert","00-0036355",0,NA,NA
"12916","L.McConkey","00-0039915","J.Herbert","00-0036355",0,14,NA
"12917","B.Robinson","00-0038542","K.Cousins","00-0029604",1,3,8
"12918","D.London","00-0037238","K.Cousins","00-0029604",0,17,NA
"12919","Q.Johnston","00-0038544","J.Herbert","00-0036355",1,-2,10
"12920","L.McConkey","00-0039915","J.Herbert","00-0036355",1,20,0
"12921","T.Fisk","00-0037654","J.Herbert","00-0036355",1,-1,2
"12922",NA,NA,"J.Herbert","00-0036355",0,NA,NA
"12923","B.Robinson","00-0038542","K.Cousins","00-0029604",1,-7,12
"12924","L.McConkey","00-0039915","J.Herbert","00-0036355",1,6,0
"12925","L.McConkey","00-0039915","J.Herbert","00-0036355",1,-4,0
"12926","L.McConkey","00-0039915","J.Herbert","00-0036355",1,13,0
"12927","G.Edwards","00-0034184","J.Herbert","00-0036355",1,1,0
"12928","S.Smartt","00-0037475","J.Herbert","00-0036355",0,14,NA
"12929","L.McConkey","00-0039915","J.Herbert","00-0036355",1,7,0
"12930","L.McConkey","00-0039915","J.Herbert","00-0036355",1,13,0
"12931",NA,NA,"J.Herbert","00-0036355",0,NA,NA
"12932","W.Dissly","00-0034159","J.Herbert","00-0036355",0,14,NA
"12933","Q.Johnston","00-0038544","J.Herbert","00-0036355",0,16,NA
"12934","D.London","00-0037238","K.Cousins","00-0029604",1,7,1
"12935","D.Mooney","00-0036309","K.Cousins","00-0029604",1,7,4
"12936","B.Robinson","00-0038542","K.Cousins","00-0029604",1,-6,7
"12937","R.McCloud","00-0034407","K.Cousins","00-0029604",0,13,NA
"12938","D.Mooney","00-0036309","K.Cousins","00-0029604",0,16,NA
"12939","J.Palmer","00-0036988","J.Herbert","00-0036355",1,11,0
"12940","L.McConkey","00-0039915","J.Herbert","00-0036355",0,2,NA
"12941","Q.Johnston","00-0038544","J.Herbert","00-0036355",0,7,NA
"12942","R.McCloud","00-0034407","K.Cousins","00-0029604",1,11,11
"12943",NA,NA,"K.Cousins","00-0029604",0,11,NA
"12944","C.Woerner","00-0036429","K.Cousins","00-0029604",1,3,2
"12945","R.McCloud","00-0034407","K.Cousins","00-0029604",0,-1,NA
"12946","S.Matlock","00-0038614","J.Herbert","00-0036355",1,1,1
"12947",NA,NA,"J.Herbert","00-0036355",0,NA,NA
"12948","L.McConkey","00-0039915","J.Herbert","00-0036355",1,12,0
"12949","D.Mooney","00-0036309","K.Cousins","00-0029604",1,4,1
"12950","D.London","00-0037238","K.Cousins","00-0029604",0,25,NA
"12951","D.Mooney","00-0036309","K.Cousins","00-0029604",0,1,NA
"12952","J.Palmer","00-0036988","J.Herbert","00-0036355",0,NA,NA
"12953","D.London","00-0037238","K.Cousins","00-0029604",0,40,NA
"12954","R.McCloud","00-0034407","K.Cousins","00-0029604",1,11,49
"12955","D.London","00-0037238","K.Cousins","00-0029604",0,8,NA
"12956","K.Pitts","00-0036970","K.Cousins","00-0029604",0,8,NA
"12957","D.Davis","00-0038573","J.Herbert","00-0036355",1,-8,11
"12958","L.McConkey","00-0039915","J.Herbert","00-0036355",0,19,NA
"12959","S.Smartt","00-0037475","J.Scott","00-0034162",1,-4,7
"12960","D.London","00-0037238","K.Cousins","00-0029604",1,5,6
"12961","D.London","00-0037238","K.Cousins","00-0029604",1,6,2
"12962","D.London","00-0037238","K.Cousins","00-0029604",1,4,1
"12963","K.Pitts","00-0036970","K.Cousins","00-0029604",0,9,NA
"12964","D.London","00-0037238","K.Cousins","00-0029604",0,13,NA
"12965",NA,NA,"J.Herbert","00-0036355",0,NA,NA
"12966","Q.Johnston","00-0038544","J.Herbert","00-0036355",1,2,2
"12967","R.McCloud","00-0034407","K.Cousins","00-0029604",1,12,0
"12968","D.London","00-0037238","K.Cousins","00-0029604",1,5,2
"12969","D.London","00-0037238","K.Cousins","00-0029604",1,7,4
"12970","D.Mooney","00-0036309","K.Cousins","00-0029604",1,4,0
"12971","D.London","00-0037238","K.Cousins","00-0029604",1,6,1
"12972",NA,NA,"K.Cousins","00-0029604",0,NA,NA
"12973","B.Robinson","00-0038542","K.Cousins","00-0029604",1,4,5
"12974","D.London","00-0037238","K.Cousins","00-0029604",0,21,NA
"12975","D.London","00-0037238","K.Cousins","00-0029604",0,11,NA
"12976",NA,NA,"D.Carr","00-0031280",0,3,NA
"12977","K.Austin","00-0037231","D.Carr","00-0031280",1,2,2
"12978","F.Moreau","00-0034981","D.Carr","00-0031280",1,3,1
"12979","T.Hill","00-0033357","D.Carr","00-0031280",1,4,1
"12980","F.Moreau","00-0034981","D.Carr","00-0031280",1,2,0
"12981","A.Kamara","00-0033906","D.Carr","00-0031280",1,-6,2
"12982","D.Pettis","00-0034860","D.Carr","00-0031280",0,-6,NA
"12983","D.Robinson","00-0032775","M.Stafford","00-0026498",0,12,NA
"12984","P.Nacua","00-0039075","M.Stafford","00-0026498",1,3,1
"12985","C.Kupp","00-0033908","M.Stafford","00-0026498",0,6,NA
"12986","K.Austin","00-0037231","D.Carr","00-0031280",1,6,5
"12987","J.Johnson","00-0036040","D.Carr","00-0031280",0,34,NA
"12988","T.Hill","00-0033357","D.Carr","00-0031280",1,8,13
"12989","J.Johnson","00-0036040","D.Carr","00-0031280",1,-4,9
"12990","A.Kamara","00-0033906","D.Carr","00-0031280",1,-2,3
"12991",NA,NA,"M.Stafford","00-0026498",0,6,NA
"12992","C.Kupp","00-0033908","M.Stafford","00-0026498",1,6,1
"12993","P.Nacua","00-0039075","M.Stafford","00-0026498",0,25,NA
"12994","C.Kupp","00-0033908","M.Stafford","00-0026498",1,3,0
"12995","C.Kupp","00-0033908","M.Stafford","00-0026498",0,25,NA
"12996","Ja.Williams","00-0033948","D.Carr","00-0031280",1,2,5
"12997","T.Hill","00-0033357","D.Carr","00-0031280",0,3,NA
"12998","A.Kamara","00-0033906","D.Carr","00-0031280",0,2,NA
"12999",NA,NA,"M.Stafford","00-0026498",0,NA,NA
"13000","K.Williams","00-0037840","M.Stafford","00-0026498",1,6,3
"13001","P.Nacua","00-0039075","M.Stafford","00-0026498",0,5,NA
"13002","J.Johnson","00-0036040","D.Carr","00-0031280",1,3,0
"13003","M.Valdes-Scantling","00-0034272","D.Carr","00-0031280",1,6,2
"13004","T.Hill","00-0033357","D.Carr","00-0031280",1,5,0
"13005","A.Kamara","00-0033906","D.Carr","00-0031280",1,5,3
"13006","J.Johnson","00-0036040","D.Carr","00-0031280",1,0,3
"13007","T.Hill","00-0033357","D.Carr","00-0031280",0,10,NA
"13008","M.Valdes-Scantling","00-0034272","D.Carr","00-0031280",0,34,NA
"13009",NA,NA,"D.Carr","00-0031280",0,16,NA
"13010","P.Nacua","00-0039075","M.Stafford","00-0026498",1,5,13
"13011","C.Kupp","00-0033908","M.Stafford","00-0026498",1,7,0
"13012","P.Nacua","00-0039075","M.Stafford","00-0026498",0,5,NA
"13013","P.Nacua","00-0039075","M.Stafford","00-0026498",1,8,0
"13014","J.Johnson","00-0036040","D.Carr","00-0031280",1,4,0
"13015",NA,NA,"D.Carr","00-0031280",0,6,NA
"13016","C.Parkinson","00-0036244","M.Stafford","00-0026498",1,2,11
"13017","P.Nacua","00-0039075","M.Stafford","00-0026498",1,-4,23
"13018",NA,NA,"M.Stafford","00-0026498",0,NA,NA
"13019","K.Austin","00-0037231","D.Carr","00-0031280",1,16,0
"13020","F.Moreau","00-0034981","D.Carr","00-0031280",0,7,NA
"13021","A.Kamara","00-0033906","D.Carr","00-0031280",0,1,NA
"13022","F.Moreau","00-0034981","D.Carr","00-0031280",0,28,NA
"13023","T.Atwell","00-0036849","M.Stafford","00-0026498",1,19,0
"13024","D.Robinson","00-0032775","M.Stafford","00-0026498",1,28,18
"13025","D.Robinson","00-0032775","M.Stafford","00-0026498",1,3,0
"13026","J.Johnson","00-0036040","D.Carr","00-0031280",1,12,9
"13027","M.Valdes-Scantling","00-0034272","D.Carr","00-0031280",1,28,0
"13028","D.Pettis","00-0034860","D.Carr","00-0031280",0,NA,NA
"13029","T.Atwell","00-0036849","M.Stafford","00-0026498",1,20,0
"13030","H.Long","00-0037004","M.Stafford","00-0026498",0,-2,NA
"13031","C.Kupp","00-0033908","M.Stafford","00-0026498",0,5,NA
"13032","T.Johnson","00-0036427","M.Stafford","00-0026498",0,7,NA
"13033","P.Nacua","00-0039075","M.Stafford","00-0026498",1,-1,8
"13034","T.Hill","00-0033357","D.Carr","00-0031280",1,2,2
"13035","C.Wilson","00-0034418","D.Carr","00-0031280",1,16,3
"13036","D.Pettis","00-0034860","D.Carr","00-0031280",1,5,0
"13037","T.Hill","00-0033357","D.Carr","00-0031280",1,2,0
"13038","A.Kamara","00-0033906","D.Carr","00-0031280",1,1,1
"13039","J.Johnson","00-0036040","D.Carr","00-0031280",0,-3,NA
"13040","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,9,5
"13041","Ju.Watson","00-0034386","P.Mahomes","00-0033873",0,39,NA
"13042","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,13,1
"13043","K.Hunt","00-0033923","P.Mahomes","00-0033873",1,-2,7
"13044","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,3,NA
"13045","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,3,3
"13046","K.Hunt","00-0033923","P.Mahomes","00-0033873",0,-2,NA
"13047","D.Hopkins","00-0030564","P.Mahomes","00-0033873",0,4,NA
"13048","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,2,2
"13049","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,4,0
"13050","M.Mayer","00-0039066","A.O'Connell","00-0038579",0,2,NA
"13051","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,2,5
"13052","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,2,10
"13053","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,5,5
"13054","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,-2,12
"13055","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,11,13
"13056","N.Gray","00-0036637","P.Mahomes","00-0033873",0,32,NA
"13057","X.Worthy","00-0039894","P.Mahomes","00-0033873",0,17,NA
"13058","Ju.Watson","00-0034386","P.Mahomes","00-0033873",0,24,NA
"13059","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,-1,11
"13060","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,33,10
"13061","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,19,6
"13062","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,-1,6
"13063",NA,NA,"A.O'Connell","00-0038579",0,NA,NA
"13064","I.Pacheco","00-0037197","P.Mahomes","00-0033873",1,-3,8
"13065",NA,NA,"P.Mahomes","00-0033873",0,NA,NA
"13066","B.Bowers","00-0039338","A.O'Connell","00-0038579",0,15,NA
"13067","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,9,0
"13068","J.Meyers","00-0034960","A.O'Connell","00-0038579",0,8,NA
"13069","N.Gray","00-0036637","P.Mahomes","00-0033873",1,12,14
"13070",NA,NA,"P.Mahomes","00-0033873",0,NA,NA
"13071","K.Hunt","00-0033923","P.Mahomes","00-0033873",0,-7,NA
"13072","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,5,0
"13073","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,3,-1
"13074","Ju.Watson","00-0034386","P.Mahomes","00-0033873",1,6,0
"13075","J.Meyers","00-0034960","A.O'Connell","00-0038579",0,15,NA
"13076",NA,NA,"A.O'Connell","00-0038579",0,NA,NA
"13077",NA,NA,"P.Mahomes","00-0033873",0,NA,NA
"13078","D.Hopkins","00-0030564","P.Mahomes","00-0033873",1,23,11
"13079","N.Gray","00-0036637","P.Mahomes","00-0033873",1,9,0
"13080","J.Meyers","00-0034960","A.O'Connell","00-0038579",0,20,NA
"13081","B.Bowers","00-0039338","A.O'Connell","00-0038579",0,4,NA
"13082","D.Turner","00-0036527","A.O'Connell","00-0038579",1,-6,31
"13083","J.Meyers","00-0034960","A.O'Connell","00-0038579",0,15,NA
"13084","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,7,NA
"13085","N.Gray","00-0036637","P.Mahomes","00-0033873",1,12,10
"13086",NA,NA,"P.Mahomes","00-0033873",0,NA,NA
"13087","D.Hopkins","00-0030564","P.Mahomes","00-0033873",1,8,2
"13088","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,2,9
"13089","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,27,2
"13090","B.Bowers","00-0039338","A.O'Connell","00-0038579",0,4,NA
"13091",NA,NA,"A.O'Connell","00-0038579",0,NA,NA
"13092","N.Gray","00-0036637","P.Mahomes","00-0033873",0,0,NA
"13093","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,4,NA
"13094","D.Hopkins","00-0030564","P.Mahomes","00-0033873",1,27,4
"13095","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,7,NA
"13096","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,7,0
"13097","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,17,NA
"13098","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,27,6
"13099","K.Hunt","00-0033923","P.Mahomes","00-0033873",1,-5,0
"13100","D.Hopkins","00-0030564","P.Mahomes","00-0033873",0,15,NA
"13101","T.Tucker","00-0038563","A.O'Connell","00-0038579",1,38,20
"13102","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,3,1
"13103","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,3,2
"13104","D.Hopkins","00-0030564","P.Mahomes","00-0033873",0,5,NA
"13105","D.Hopkins","00-0030564","P.Mahomes","00-0033873",0,19,NA
"13106","D.Hopkins","00-0030564","P.Mahomes","00-0033873",1,11,4
"13107","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,4,15
"13108","N.Gray","00-0036637","P.Mahomes","00-0033873",1,-1,2
"13109","D.Hopkins","00-0030564","P.Mahomes","00-0033873",0,5,NA
"13110",NA,NA,"P.Mahomes","00-0033873",0,NA,NA
"13111","S.McCormick","00-0037509","A.O'Connell","00-0038579",1,-3,1
"13112","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,3,0
"13113","T.Marshall","00-0036955","A.O'Connell","00-0038579",0,1,NA
"13114","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,1,NA
"13115","S.Perine","00-0033526","P.Mahomes","00-0033873",1,-2,7
"13116","S.McCormick","00-0037509","A.O'Connell","00-0038579",1,-6,9
"13117","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,2,2
"13118","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,2,12
"13119","B.Bowers","00-0039338","A.O'Connell","00-0038579",0,-5,NA
"13120","J.Meyers","00-0034960","A.O'Connell","00-0038579",0,0,NA
"13121","X.Worthy","00-0039894","P.Mahomes","00-0033873",0,34,NA
"13122","A.Abdullah","00-0032104","A.O'Connell","00-0038579",1,3,4
"13123","M.Mayer","00-0039066","A.O'Connell","00-0038579",1,4,1
"13124","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,17,8
"13125","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,10,1
"13126","A.Abdullah","00-0032104","A.O'Connell","00-0038579",1,-1,8
"13127","J.Reed","00-0039146","J.Love","00-0036264",0,49,NA
"13128","T.Kraft","00-0038996","J.Love","00-0036264",0,-9,NA
"13129","J.Reed","00-0039146","J.Love","00-0036264",1,3,0
"13130","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-1,12
"13131","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,2,5
"13132","T.Kraft","00-0038996","J.Love","00-0036264",1,-3,12
"13133","D.Wicks","00-0038393","J.Love","00-0036264",0,18,NA
"13134","J.Jacobs","00-0035700","J.Love","00-0036264",1,3,4
"13135","T.Kraft","00-0038996","J.Love","00-0036264",1,5,12
"13136","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,4,7
"13137","A.Ingold","00-0035125","T.Tagovailoa","00-0036212",1,2,0
"13138","A.Ingold","00-0035125","T.Tagovailoa","00-0036212",1,0,13
"13139","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-5,10
"13140","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,1,1
"13141","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,16,0
"13142","M.Washington","00-0039880","T.Tagovailoa","00-0036212",1,-5,5
"13143","R.Mostert","00-0031687","T.Tagovailoa","00-0036212",0,2,NA
"13144","J.Jacobs","00-0035700","J.Love","00-0036264",1,1,2
"13145","J.Reed","00-0039146","J.Love","00-0036264",0,8,NA
"13146","R.Mostert","00-0031687","T.Tagovailoa","00-0036212",1,14,0
"13147","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,7,7
"13148",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"13149",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"13150","D.Wicks","00-0038393","J.Love","00-0036264",1,6,2
"13151","C.Watson","00-0038124","J.Love","00-0036264",1,19,2
"13152","C.Brooks","00-0038685","J.Love","00-0036264",1,-5,10
"13153","J.Reed","00-0039146","J.Love","00-0036264",1,0,12
"13154","T.Hill","00-0033040","T.Tagovailoa","00-0036212",0,22,NA
"13155","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,6,1
"13156","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,10,1
"13157","T.Hill","00-0033040","T.Tagovailoa","00-0036212",0,18,NA
"13158","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,3,2
"13159","M.Washington","00-0039880","T.Tagovailoa","00-0036212",0,4,NA
"13160","D.Achane","00-0039040","T.Tagovailoa","00-0036212",0,15,NA
"13161","T.Kraft","00-0038996","J.Love","00-0036264",1,9,8
"13162","T.Kraft","00-0038996","J.Love","00-0036264",1,7,2
"13163","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,2,0
"13164","J.Hill","00-0038720","T.Tagovailoa","00-0036212",1,2,3
"13165","O.Beckham","00-0031235","T.Tagovailoa","00-0036212",0,23,NA
"13166","C.Watson","00-0038124","J.Love","00-0036264",1,39,7
"13167","J.Jacobs","00-0035700","J.Love","00-0036264",1,-5,20
"13168","C.Brooks","00-0038685","J.Love","00-0036264",1,-4,0
"13169","J.Reed","00-0039146","J.Love","00-0036264",1,9,0
"13170","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,5,8
"13171","M.Washington","00-0039880","T.Tagovailoa","00-0036212",1,8,0
"13172","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,14,2
"13173","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,15,1
"13174","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-1,15
"13175","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",0,NA,NA
"13176","D.Wicks","00-0038393","J.Love","00-0036264",1,6,4
"13177","C.Watson","00-0038124","J.Love","00-0036264",0,-3,NA
"13178","D.Wicks","00-0038393","J.Love","00-0036264",1,5,4
"13179","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,15,-2
"13180","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-3,6
"13181","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,16,8
"13182","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,2,1
"13183","O.Beckham","00-0031235","T.Tagovailoa","00-0036212",1,8,1
"13184","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,11,1
"13185","J.Smith","00-0033858","T.Tagovailoa","00-0036212",0,0,NA
"13186",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"13187","T.Kraft","00-0038996","J.Love","00-0036264",1,0,16
"13188","J.Jacobs","00-0035700","J.Love","00-0036264",1,3,46
"13189","J.Reed","00-0039146","J.Love","00-0036264",0,-5,NA
"13190","T.Kraft","00-0038996","J.Love","00-0036264",1,0,10
"13191","D.Wicks","00-0038393","J.Love","00-0036264",1,2,1
"13192",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"13193","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,4,4
"13194","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,14,16
"13195","M.Washington","00-0039880","T.Tagovailoa","00-0036212",0,6,NA
"13196","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,4,5
"13197","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,14,1
"13198","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,12,0
"13199","R.Mostert","00-0031687","T.Tagovailoa","00-0036212",0,NA,NA
"13200","C.Watson","00-0038124","J.Love","00-0036264",0,43,NA
"13201","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,5,0
"13202","T.Hill","00-0033040","T.Tagovailoa","00-0036212",0,3,NA
"13203","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,3,7
"13204","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,7,4
"13205","R.Mostert","00-0031687","T.Tagovailoa","00-0036212",1,1,0
"13206",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"13207","D.Smythe","00-0034798","T.Tagovailoa","00-0036212",1,7,1
"13208","L.Schoonmaker","00-0038547","C.Rush","00-0033662",1,0,1
"13209","L.Schoonmaker","00-0038547","C.Rush","00-0033662",1,10,0
"13210","C.Lamb","00-0036358","C.Rush","00-0033662",0,9,NA
"13211","R.Dowdle","00-0036139","C.Rush","00-0033662",1,0,6
"13212","C.Lamb","00-0036358","C.Rush","00-0033662",1,13,4
"13213","K.Turpin","00-0037801","C.Rush","00-0033662",1,-4,20
"13214","K.Turpin","00-0037801","C.Rush","00-0033662",1,-1,7
"13215","K.Turpin","00-0037801","C.Rush","00-0033662",0,5,NA
"13216","B.Cooks","00-0031236","C.Rush","00-0033662",0,5,NA
"13217","M.Nabers","00-0039337","D.Lock","00-0035704",1,-3,5
"13218","M.Nabers","00-0039337","D.Lock","00-0035704",1,9,0
"13219","M.Nabers","00-0039337","D.Lock","00-0035704",0,1,NA
"13220","L.Schoonmaker","00-0038547","C.Rush","00-0033662",1,5,1
"13221","L.Schoonmaker","00-0038547","C.Rush","00-0033662",1,6,4
"13222","L.Schoonmaker","00-0038547","C.Rush","00-0033662",1,4,2
"13223","C.Lamb","00-0036358","C.Rush","00-0033662",0,1,NA
"13224","D.Singletary","00-0035250","D.Lock","00-0035704",0,-17,NA
"13225","M.Nabers","00-0039337","D.Lock","00-0035704",1,12,6
"13226","W.Robinson","00-0038117","D.Lock","00-0035704",1,-3,1
"13227",NA,NA,"D.Lock","00-0035704",0,NA,NA
"13228","C.Lamb","00-0036358","C.Rush","00-0033662",1,7,15
"13229","J.Tolbert","00-0037666","C.Rush","00-0033662",1,5,0
"13230","C.Lamb","00-0036358","C.Rush","00-0033662",0,9,NA
"13231","T.Tracy","00-0039384","D.Lock","00-0035704",0,-2,NA
"13232","M.Nabers","00-0039337","D.Lock","00-0035704",0,12,NA
"13233","B.Cooks","00-0031236","C.Rush","00-0033662",0,9,NA
"13234","J.Mingo","00-0039062","C.Rush","00-0033662",0,37,NA
"13235","M.Nabers","00-0039337","D.Lock","00-0035704",0,5,NA
"13236","B.Cooks","00-0031236","C.Rush","00-0033662",1,8,3
"13237","C.Lamb","00-0036358","C.Rush","00-0033662",0,3,NA
"13238","J.Mingo","00-0039062","C.Rush","00-0033662",0,19,NA
"13239","D.Slayton","00-0035535","D.Lock","00-0035704",1,2,1
"13240","D.Slayton","00-0035535","D.Lock","00-0035704",0,0,NA
"13241","D.Slayton","00-0035535","D.Lock","00-0035704",0,25,NA
"13242","J.Tolbert","00-0037666","C.Rush","00-0033662",0,10,NA
"13243","J.Tolbert","00-0037666","C.Rush","00-0033662",0,-2,NA
"13244","B.Cooks","00-0031236","C.Rush","00-0033662",0,36,NA
"13245","T.Tracy","00-0039384","D.Lock","00-0035704",1,0,15
"13246","D.Slayton","00-0035535","D.Lock","00-0035704",0,40,NA
"13247","M.Nabers","00-0039337","D.Lock","00-0035704",1,7,0
"13248","D.Slayton","00-0035535","D.Lock","00-0035704",0,27,NA
"13249","M.Nabers","00-0039337","D.Lock","00-0035704",1,0,3
"13250",NA,NA,"D.Lock","00-0035704",0,NA,NA
"13251",NA,NA,"D.Lock","00-0035704",0,NA,NA
"13252","L.Schoonmaker","00-0038547","C.Rush","00-0033662",0,-2,NA
"13253","K.Turpin","00-0037801","C.Rush","00-0033662",1,-4,34
"13254","B.Cooks","00-0031236","C.Rush","00-0033662",1,2,0
"13255","M.Nabers","00-0039337","D.Lock","00-0035704",1,3,0
"13256",NA,NA,"D.Lock","00-0035704",0,NA,NA
"13257","K.Turpin","00-0037801","C.Rush","00-0033662",1,0,1
"13258","R.Dowdle","00-0036139","C.Rush","00-0033662",1,-4,8
"13259","J.Tolbert","00-0037666","C.Rush","00-0033662",1,34,2
"13260","R.Dowdle","00-0036139","C.Rush","00-0033662",1,-5,6
"13261","T.Johnson","00-0039847","D.Lock","00-0035704",1,11,4
"13262","J.Hyatt","00-0038938","D.Lock","00-0035704",1,-1,2
"13263","J.Hyatt","00-0038938","D.Lock","00-0035704",1,4,3
"13264","D.Slayton","00-0035535","D.Lock","00-0035704",1,5,0
"13265",NA,NA,"D.Lock","00-0035704",0,NA,NA
"13266","W.Robinson","00-0038117","D.Lock","00-0035704",1,5,3
"13267","J.Mingo","00-0039062","C.Rush","00-0033662",1,-1,3
"13268","J.Mingo","00-0039062","C.Rush","00-0033662",0,16,NA
"13269","B.Cooks","00-0031236","C.Rush","00-0033662",0,41,NA
"13270","T.Johnson","00-0039847","D.Lock","00-0035704",1,2,3
"13271","M.Nabers","00-0039337","D.Lock","00-0035704",1,2,9
"13272",NA,NA,"D.Lock","00-0035704",0,NA,NA
"13273","T.Johnson","00-0039847","D.Lock","00-0035704",1,6,3
"13274","M.Nabers","00-0039337","D.Lock","00-0035704",0,-4,NA
"13275","M.Nabers","00-0039337","D.Lock","00-0035704",0,9,NA
"13276","T.Johnson","00-0039847","D.Lock","00-0035704",1,4,8
"13277","T.Tracy","00-0039384","D.Lock","00-0035704",1,1,17
"13278","T.Johnson","00-0039847","D.Lock","00-0035704",1,2,11
"13279","M.Nabers","00-0039337","D.Lock","00-0035704",1,16,0
"13280","J.Brooks","00-0038640","C.Rush","00-0033662",1,-2,2
